item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B001H3NDSA,4,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,16,16,16,7,7,7,10,9,10,31,0,31,5,0,5,8,0,8,0,0,0
B001H3ZUKE,6,nonzero_bottom50,10,7,7,79,79,0,357,34,323,79,0,79,357,117,240,83,79,0.09523809523809523,12,12,12,4,4,4,12,12,12,312,3,86,5,0,0,7,0,0,0,0,0
B001H54SQ4,24,top50,10,7,7,79,79,0,596,34,562,79,0,79,596,117,479,83,79,0.05704697986577181,22,22,22,5,5,5,22,5,22,21,0,21,5,0,0,7,0,0,500,0,42
B001H54VJI,17,top50,10,7,7,79,79,0,176,34,142,79,0,79,176,117,59,83,79,0.19318181818181818,16,16,16,4,4,4,17,12,17,122,0,77,5,0,0,7,0,0,0,0,0
B001H5QZK6,6,nonzero_bottom50,10,7,7,79,79,0,296,34,262,79,0,79,296,117,179,83,79,0.11486486486486487,14,14,14,5,5,5,11,11,11,249,1,84,4,0,0,8,0,0,0,0,0
B001H9275Y,24,top50,10,7,7,79,79,0,84,34,50,79,29,50,84,84,0,50,50,0.40476190476190477,32,32,32,10,1,10,12,0,12,13,0,13,4,0,4,8,0,8,0,0,0
B001H9289Y,29,top50,10,7,7,79,79,0,181,34,147,79,0,79,181,117,64,83,79,0.1878453038674033,27,27,27,10,6,10,13,0,13,8,0,8,4,0,0,7,0,0,105,0,55
B001H928HQ,24,top50,10,7,7,79,79,0,111,34,77,79,2,77,111,111,0,77,77,0.3063063063063063,25,25,25,10,8,10,11,0,11,49,0,49,4,0,4,7,0,7,0,0,0
B001H928KI,21,top50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,24,24,24,10,9,10,10,0,10,49,0,49,4,0,4,8,0,8,0,0,0
B001H9404A,5,nonzero_bottom50,10,7,7,79,79,0,63,34,29,79,50,29,63,63,0,29,29,0.5396825396825397,21,21,21,10,10,10,10,1,10,5,0,5,4,0,4,8,0,8,0,0,0
B001H943F6,12,top50,10,7,7,79,79,0,126,34,92,79,0,79,126,117,9,83,79,0.2698412698412698,25,25,25,10,8,10,9,0,9,65,0,65,4,0,4,8,0,0,0,0,0
B001H963MW,8,top50,10,7,7,79,79,0,132,34,98,79,0,79,132,117,15,83,79,0.25757575757575757,26,26,26,10,7,10,9,0,9,70,0,69,4,0,0,8,0,0,0,0,0
B001H9657K,11,top50,10,7,7,79,79,0,112,34,78,79,1,78,112,112,0,78,78,0.30357142857142855,25,25,25,10,8,10,11,0,11,49,0,49,4,0,4,8,0,8,0,0,0
B001H98A3C,8,top50,10,7,7,79,79,0,85,34,51,79,28,51,85,85,0,51,51,0.4,13,13,13,10,1,10,9,0,9,17,0,17,4,0,4,8,0,8,18,18,18
B001H99VY4,5,nonzero_bottom50,10,7,7,79,79,0,56,34,22,79,57,22,56,56,0,22,22,0.6071428571428571,13,13,13,10,10,10,10,9,10,6,0,6,4,0,4,8,0,8,0,0,0
B001H9NQNG,2,nonzero_bottom50,10,7,7,79,79,0,72,34,38,79,41,38,72,72,0,38,38,0.4722222222222222,19,19,19,5,5,5,15,8,15,15,0,15,5,0,5,8,0,8,0,0,0
B001HBHLF8,6,nonzero_bottom50,10,7,7,79,79,0,107,34,73,79,6,73,107,107,0,73,73,0.3177570093457944,20,20,20,4,4,4,18,8,18,47,0,47,6,0,6,7,0,7,0,0,0
B001HBHZJ0,5,nonzero_bottom50,10,7,7,79,79,0,202,34,168,79,0,79,202,117,85,83,79,0.16831683168316833,14,14,14,5,5,5,8,8,8,157,4,87,5,0,0,8,0,0,0,0,0
B001HBN5JO,6,nonzero_bottom50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,21,21,21,4,4,4,13,7,13,45,0,45,4,0,4,7,0,7,0,0,0
B001HBR5RW,6,nonzero_bottom50,10,7,7,79,79,0,46,34,12,79,67,12,46,46,0,12,12,0.7391304347826086,15,15,15,4,4,4,6,6,6,5,5,5,4,0,4,7,0,7,0,0,0
B001HITLQI,7,nonzero_bottom50,10,7,7,82,82,0,317,31,286,82,0,82,317,117,200,86,82,0.09779179810725552,11,11,11,15,0,15,13,0,13,242,0,56,4,0,0,8,0,0,17,17,17
B001HKR36G,6,nonzero_bottom50,10,7,7,79,79,0,83,34,49,79,30,49,83,83,0,49,49,0.40963855421686746,19,19,19,11,11,11,9,2,9,27,0,27,4,0,4,8,0,8,0,0,0
B001HKR6WM,84,top50,10,7,7,79,79,0,113,34,79,79,0,79,113,113,0,79,79,0.3008849557522124,15,15,15,11,11,11,15,6,15,56,0,56,4,0,4,7,0,7,0,0,0
B001HKR7EE,7,nonzero_bottom50,10,7,7,79,79,0,98,34,64,79,15,64,98,98,0,64,64,0.3469387755102041,21,21,21,11,11,11,5,0,5,44,0,44,4,0,4,8,0,8,0,0,0
B001HKTC06,5,nonzero_bottom50,10,7,7,79,79,0,163,34,129,79,0,79,163,117,46,83,79,0.2085889570552147,19,19,19,11,11,11,9,2,9,107,0,75,4,0,0,8,0,0,0,0,0
B001HKTHAQ,8,top50,10,7,7,79,79,0,189,34,155,79,0,79,189,117,72,83,79,0.17989417989417988,18,18,18,11,11,11,12,3,12,131,0,73,4,0,0,8,0,0,0,0,0
B001HKVN3U,9,top50,10,7,7,79,79,0,92,34,58,79,21,58,92,92,0,58,58,0.3695652173913043,19,19,19,11,11,11,9,2,9,36,0,36,4,0,4,8,0,8,0,0,0
B001HNNSIU,7,nonzero_bottom50,10,7,7,79,79,0,63,34,29,79,50,29,63,63,0,29,29,0.5396825396825397,20,20,20,4,4,4,14,8,14,9,0,9,4,0,4,7,0,7,0,0,0
B001HSYSWU,6,nonzero_bottom50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,16,16,16,4,4,4,14,12,14,36,0,36,4,0,4,7,0,7,0,0,0
B001HTCYPC,32,top50,10,7,7,80,80,0,151,33,118,80,0,80,151,117,34,84,80,0.2185430463576159,13,13,13,4,4,4,14,14,14,104,0,83,4,0,0,7,0,0,0,0,0
B001HTTBWQ,12,top50,10,7,7,79,79,0,157,34,123,79,0,79,157,117,40,83,79,0.21656050955414013,22,22,22,4,4,4,13,6,13,61,0,61,5,0,0,7,0,0,38,0,13
B001HTYJLO,35,top50,10,7,7,79,79,0,144,34,110,79,0,79,144,117,27,83,79,0.2361111111111111,8,8,8,4,4,4,14,14,14,100,5,88,4,0,0,9,0,0,0,0,0
B001HU6DZS,9,top50,10,7,7,79,79,0,106,34,72,79,7,72,106,106,0,72,72,0.32075471698113206,19,19,19,5,5,5,12,8,12,50,0,50,5,0,5,10,0,10,0,0,0
B001HYHUY2,5,nonzero_bottom50,10,7,7,79,79,0,227,34,193,79,0,79,227,117,110,83,79,0.14977973568281938,16,16,16,4,4,4,14,12,14,173,0,80,4,0,0,5,0,0,5,0,0
B001I124CC,6,nonzero_bottom50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,13,13,13,5,5,5,9,9,9,36,4,36,5,0,5,8,0,8,0,0,0
B001I2DL00,10,top50,10,7,7,79,79,0,245,34,211,79,0,79,245,117,128,83,79,0.13877551020408163,18,18,18,9,9,9,14,5,14,187,0,73,4,0,0,8,0,0,0,0,0
B001I45ZFC,21,top50,10,7,7,78,78,0,55,35,20,78,58,20,55,55,0,20,20,0.6363636363636364,16,16,16,5,5,5,13,12,13,5,0,5,4,0,4,7,0,7,0,0,0
B001I6NZ0W,6,nonzero_bottom50,10,7,7,79,79,0,160,34,126,79,0,79,160,117,43,83,79,0.2125,18,18,18,4,4,4,22,10,22,97,0,70,4,0,0,10,0,0,0,0,0
B001I6RW6U,5,nonzero_bottom50,10,7,7,79,79,0,283,34,249,79,0,79,283,117,166,83,79,0.12014134275618374,16,16,16,5,5,5,15,11,15,230,0,78,5,0,0,7,0,0,0,0,0
B001I6U028,20,top50,10,7,7,79,79,0,143,34,109,79,0,79,143,117,26,83,79,0.23776223776223776,13,13,13,4,4,4,15,15,15,94,0,82,4,0,0,8,0,0,0,0,0
B001I90NM2,5,nonzero_bottom50,10,7,7,79,79,0,94,34,60,79,19,60,94,94,0,60,60,0.3617021276595745,36,34,36,6,0,6,15,0,15,20,0,20,4,0,4,8,0,8,0,0,0
B001I90NN6,7,nonzero_bottom50,10,7,7,79,79,0,90,34,56,79,23,56,90,90,0,56,56,0.37777777777777777,22,22,22,6,6,6,15,4,15,8,0,8,4,0,4,8,0,8,20,0,20
B001I90NNQ,2,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,24,24,24,6,6,6,15,2,15,16,0,16,4,0,4,7,0,7,0,0,0
B001I9M91U,6,nonzero_bottom50,10,7,7,80,80,0,63,33,30,80,50,30,63,63,0,30,30,0.5238095238095238,7,7,7,4,4,4,13,13,13,20,4,20,4,0,4,8,0,8,1,1,1
B001IACZEK,40,top50,10,7,7,79,79,0,106,34,72,79,7,72,106,106,0,72,72,0.32075471698113206,12,12,12,4,4,4,13,13,13,27,2,27,4,0,4,8,0,8,32,0,32
B001IAE1BU,6,nonzero_bottom50,10,7,7,78,78,0,148,35,113,78,0,78,148,117,31,82,78,0.23648648648648649,20,20,20,9,9,9,10,4,10,93,0,75,4,0,0,7,0,0,0,0,0
B001IAINFU,35,top50,10,7,7,79,79,0,167,34,133,79,0,79,167,117,50,83,79,0.20359281437125748,21,21,21,10,10,10,9,1,9,111,0,74,4,0,0,7,0,0,0,0,0
B001IB0NOS,10,top50,10,7,7,79,79,0,56,34,22,79,57,22,56,56,0,22,22,0.6071428571428571,11,11,11,4,4,4,9,9,9,13,7,13,4,0,4,10,0,10,0,0,0
B001ICSQAU,7,nonzero_bottom50,10,7,7,79,79,0,87,34,53,79,26,53,87,87,0,53,53,0.39080459770114945,22,22,22,6,6,6,21,4,21,22,0,22,4,0,4,7,0,7,0,0,0
B001ILMGDO,17,top50,10,7,7,79,79,0,130,34,96,79,0,79,130,117,13,83,79,0.26153846153846155,15,15,15,4,4,4,12,12,12,82,0,82,4,0,0,8,0,0,0,0,0
B001IMSIYY,21,top50,10,7,7,78,78,0,86,35,51,78,27,51,86,86,0,51,51,0.4069767441860465,18,18,18,4,4,4,13,11,13,34,0,34,4,0,4,8,0,8,0,0,0
B001IMW9AS,12,top50,10,7,7,79,79,0,85,34,51,79,28,51,85,85,0,51,51,0.4,23,23,23,4,4,4,13,5,13,29,0,29,4,0,4,7,0,7,0,0,0
B001IMYEL0,8,top50,10,7,7,79,79,0,164,34,130,79,0,79,164,117,47,83,79,0.2073170731707317,18,18,18,4,4,4,13,10,13,112,0,79,4,0,0,8,0,0,0,0,0
B001J2ZXMI,57,top50,10,7,7,78,78,0,132,35,97,78,0,78,132,117,15,82,78,0.26515151515151514,21,21,21,5,5,5,15,7,15,72,0,72,5,0,0,9,0,0,0,0,0
B001J4IM5G,7,nonzero_bottom50,10,7,7,79,79,0,113,34,79,79,0,79,113,113,0,79,79,0.3008849557522124,19,19,19,5,5,5,17,8,17,56,0,56,4,0,4,7,0,7,0,0,0
B001J7CAA6,6,nonzero_bottom50,10,7,7,79,79,0,356,34,322,79,0,79,356,117,239,83,79,0.09550561797752809,33,33,33,5,0,5,17,0,17,283,0,59,5,0,0,8,0,0,0,0,0
B001J9LLX6,4,nonzero_bottom50,10,7,7,80,80,0,93,33,60,80,20,60,93,93,0,60,60,0.3548387096774194,9,9,9,6,6,6,17,16,17,45,0,45,4,0,4,7,0,7,0,0,0
B001JDEP8K,5,nonzero_bottom50,10,7,7,79,79,0,90,34,56,79,23,56,90,90,0,56,56,0.37777777777777777,16,16,16,5,5,5,13,11,13,39,0,39,4,0,4,8,0,8,0,0,0
B001JDHR4Y,9,top50,10,7,7,79,79,0,142,34,108,79,0,79,142,117,25,83,79,0.23943661971830985,16,16,16,7,7,7,22,9,22,80,0,69,5,0,0,7,0,0,0,0,0
B001JHVEE4,8,top50,10,7,7,79,79,0,148,34,114,79,0,79,148,117,31,83,79,0.22972972972972974,19,19,19,6,6,6,18,7,18,89,0,71,4,0,0,7,0,0,0,0,0
B001JHZ6W0,5,nonzero_bottom50,10,7,7,79,79,0,319,34,285,79,0,79,319,117,202,83,79,0.10658307210031348,14,14,14,7,7,7,17,11,17,264,0,76,4,0,0,8,0,0,0,0,0
B001JHZ8H8,7,nonzero_bottom50,10,7,7,79,79,0,144,34,110,79,0,79,144,117,27,83,79,0.2361111111111111,20,20,20,7,7,7,17,5,17,8,0,8,5,0,0,8,0,0,71,0,60
B001JK6N3I,4,nonzero_bottom50,10,7,7,79,79,0,170,34,136,79,0,79,170,117,53,83,79,0.2,10,10,10,5,5,5,15,15,15,121,1,84,4,0,0,10,0,0,0,0,0
B001JK6PKE,3,nonzero_bottom50,10,7,7,79,79,0,241,34,207,79,0,79,241,117,124,83,79,0.14107883817427386,16,16,16,5,5,5,8,8,8,195,2,85,4,0,0,8,0,0,0,0,0
B001JKNJL2,3,nonzero_bottom50,10,7,7,79,79,0,216,34,182,79,0,79,216,117,99,83,79,0.1574074074074074,16,16,16,9,9,9,12,7,12,163,0,77,4,0,0,7,0,0,0,0,0
B001JKTTVQ,237,top50,10,7,7,79,79,0,665,34,631,79,0,79,665,117,548,83,79,0.05112781954887218,22,22,22,6,6,6,15,4,15,606,0,71,4,0,0,7,0,0,0,0,0
B001JKYD4Y,2,nonzero_bottom50,10,7,7,79,79,0,250,34,216,79,0,79,250,117,133,83,79,0.136,12,12,12,4,4,4,12,12,12,206,3,86,4,0,0,7,0,0,0,0,0
B001JL40V4,8,top50,10,7,7,79,79,0,139,34,105,79,0,79,139,117,22,83,79,0.2446043165467626,19,19,19,13,13,13,22,0,22,68,0,60,5,0,0,7,0,0,0,0,0
B001JQLNFA,49,top50,10,7,7,78,78,0,54,35,19,78,59,19,54,54,0,19,19,0.6481481481481481,11,11,11,5,5,5,14,14,14,5,2,5,4,0,4,10,0,10,0,0,0
B001JQLNJ6,60,top50,10,7,7,80,80,0,70,33,37,80,43,37,70,70,0,37,37,0.4714285714285714,26,26,26,5,5,5,15,0,15,5,0,5,4,0,4,10,0,10,0,0,0
B001JQLNJG,16,top50,10,7,7,78,78,0,64,35,29,78,49,29,64,64,0,29,29,0.546875,20,20,20,5,5,5,15,8,15,5,0,5,4,0,4,10,0,10,0,0,0
B001JQLNJQ,9,top50,10,7,7,79,79,0,80,34,46,79,33,46,80,80,0,46,46,0.425,22,22,22,5,5,5,13,5,13,24,0,24,4,0,4,7,0,7,0,0,0
B001JQLNLY,14,top50,10,7,7,78,78,0,75,35,40,78,38,40,75,75,0,40,40,0.4666666666666667,27,27,27,5,5,5,22,1,22,5,0,5,4,0,4,7,0,7,0,0,0
B001JQLNM8,19,top50,10,7,7,78,78,0,192,35,157,78,0,78,192,117,75,82,78,0.18229166666666666,20,20,20,5,5,5,14,8,14,137,0,75,4,0,0,7,0,0,0,0,0
B001JQLNMI,22,top50,10,7,7,78,78,0,228,35,193,78,0,78,228,117,111,82,78,0.15350877192982457,22,22,22,5,5,5,14,6,14,107,0,73,4,0,0,7,0,0,63,0,0
B001JQLNMS,25,top50,10,7,7,79,79,0,56,34,22,79,57,22,56,56,0,22,22,0.6071428571428571,18,18,18,5,5,5,12,9,12,5,0,5,4,0,4,7,0,7,0,0,0
B001JQLNNC,22,top50,10,7,7,78,78,0,78,35,43,78,35,43,78,78,0,43,43,0.44871794871794873,22,22,22,5,5,5,14,6,14,16,0,16,5,0,5,8,0,8,2,0,2
B001JQLNNM,13,top50,10,7,7,79,79,0,53,34,19,79,60,19,53,53,0,19,19,0.6415094339622641,18,18,18,5,5,5,8,8,8,5,0,5,4,0,4,8,0,8,0,0,0
B001JQLNNW,52,top50,10,7,7,79,79,0,194,34,160,79,0,79,194,117,77,83,79,0.17525773195876287,12,12,12,5,5,5,11,11,11,150,3,86,4,0,0,7,0,0,0,0,0
B001JQLNOG,10,top50,10,7,7,79,79,0,148,34,114,79,0,79,148,117,31,83,79,0.22972972972972974,25,25,25,5,5,5,11,2,11,58,0,58,4,0,0,7,0,0,31,0,13
B001JQLNPA,62,top50,10,7,7,78,78,0,185,35,150,78,0,78,185,117,68,82,78,0.1891891891891892,11,11,11,5,5,5,22,17,22,31,0,31,4,0,0,8,0,0,96,0,42
B001JQLNRI,8,top50,10,7,7,81,81,0,64,32,32,81,49,32,64,64,0,32,32,0.5,28,28,28,5,3,5,9,0,9,5,0,5,4,0,4,8,0,8,0,0,0
B001JQLNRS,11,top50,10,7,7,79,79,0,67,34,33,79,46,33,67,67,0,33,33,0.5074626865671642,31,31,31,5,2,5,9,0,9,5,0,5,4,0,4,8,0,8,0,0,0
B001JTGODI,4,nonzero_bottom50,10,7,7,79,79,0,127,34,93,79,0,79,127,117,10,83,79,0.2677165354330709,15,15,15,5,5,5,9,9,9,81,2,81,4,0,3,8,0,0,0,0,0
B001JZ5PZA,5,nonzero_bottom50,10,7,7,79,79,0,56,34,22,79,57,22,56,56,0,22,22,0.6071428571428571,19,19,19,6,6,6,11,7,11,5,0,5,4,0,4,6,0,6,0,0,0
B001K6CPYC,6,nonzero_bottom50,10,7,7,81,81,0,242,32,210,81,0,81,242,117,125,85,81,0.1322314049586777,18,18,18,6,6,6,14,6,14,188,0,76,4,0,0,7,0,0,0,0,0
B001K6EMQG,5,nonzero_bottom50,10,7,7,79,79,0,88,34,54,79,25,54,88,88,0,54,54,0.38636363636363635,18,18,18,5,5,5,10,9,10,38,0,38,4,0,4,8,0,8,0,0,0
B001K7IITC,13,top50,10,7,7,79,79,0,316,34,282,79,0,79,316,117,199,83,79,0.10759493670886076,18,18,18,5,5,5,9,9,9,266,0,82,5,0,0,8,0,0,0,0,0
B001KFDHZE,12,top50,10,7,7,79,79,0,119,34,85,79,0,79,119,117,2,83,79,0.2857142857142857,24,24,24,4,4,4,10,4,10,65,0,65,4,0,4,7,0,5,0,0,0
B001KMR9WY,10,top50,10,8,8,79,79,0,123,33,90,79,0,79,123,116,7,83,79,0.2682926829268293,20,20,20,6,6,6,17,5,17,63,0,63,4,0,4,8,0,1,0,0,0
B001KNBBGI,5,nonzero_bottom50,10,7,7,79,79,0,101,34,67,79,12,67,101,101,0,67,67,0.33663366336633666,15,15,15,11,11,11,21,6,21,37,0,37,4,0,4,8,0,8,0,0,0
B001KNHM4I,5,nonzero_bottom50,10,7,7,79,79,0,136,34,102,79,0,79,136,117,19,83,79,0.25,23,23,23,5,5,5,13,4,13,78,0,73,4,0,0,8,0,0,0,0,0
B001KOTRJA,7,nonzero_bottom50,10,7,7,79,79,0,151,34,117,79,0,79,151,117,34,83,79,0.2251655629139073,25,25,25,6,6,6,13,1,13,37,0,37,6,0,0,8,0,0,50,0,32
B001KPEKMS,4,nonzero_bottom50,10,7,7,79,79,0,122,34,88,79,0,79,122,117,5,83,79,0.2786885245901639,17,17,17,10,10,10,13,5,13,65,0,65,4,0,4,8,0,3,0,0,0
B001KPNE2A,3,nonzero_bottom50,10,7,7,79,79,0,89,34,55,79,24,55,89,89,0,55,55,0.38202247191011235,14,14,14,9,9,9,14,9,14,36,0,36,4,0,4,7,0,7,0,0,0
B001KPSO5M,11,top50,10,7,7,79,79,0,321,34,287,79,0,79,321,117,204,83,79,0.1059190031152648,19,19,19,5,5,5,17,8,17,264,0,73,4,0,0,7,0,0,0,0,0
B001KTWJGI,5,nonzero_bottom50,10,7,7,79,79,0,189,34,155,79,0,79,189,117,72,83,79,0.17989417989417988,7,7,7,6,6,6,15,13,15,44,0,44,4,0,0,9,0,0,97,5,40
B001KUTR9E,5,nonzero_bottom50,10,7,7,79,79,0,222,34,188,79,0,79,222,117,105,83,79,0.15315315315315314,4,4,4,5,4,5,15,0,15,156,0,65,4,0,0,8,0,0,24,24,24
B001KWB85S,18,top50,10,7,7,79,79,0,63,34,29,79,50,29,63,63,0,29,29,0.5396825396825397,11,11,11,7,7,7,10,10,10,18,3,18,4,0,4,8,0,8,0,0,0
B001KWHPXM,9,top50,10,7,7,79,79,0,62,34,28,79,51,28,62,62,0,28,28,0.5483870967741935,16,16,16,7,7,7,10,9,10,12,0,12,4,0,4,8,0,8,0,0,0
B001KWW4YM,4,nonzero_bottom50,10,7,7,79,79,0,117,34,83,79,0,79,117,117,0,83,79,0.2905982905982906,14,14,14,6,6,6,18,12,18,62,0,62,4,0,4,8,0,8,0,0,0
B001KYGV94,8,top50,10,7,7,79,79,0,65,34,31,79,48,31,65,65,0,31,31,0.5230769230769231,13,13,13,4,4,4,15,15,15,5,0,5,4,0,4,9,0,9,9,0,9
B001KYNU1G,4,nonzero_bottom50,10,7,7,79,79,0,83,34,49,79,30,49,83,83,0,49,49,0.40963855421686746,16,16,16,4,4,4,9,9,9,18,2,18,4,0,4,8,0,8,16,0,16
B001KYNVLU,17,top50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,24,24,24,5,5,5,11,3,11,25,0,25,4,0,4,7,0,7,0,0,0
B001KYNVOW,6,nonzero_bottom50,10,7,7,79,79,0,75,34,41,79,38,41,75,75,0,41,41,0.4533333333333333,16,16,16,5,5,5,11,11,11,26,0,26,4,0,4,8,0,8,0,0,0
B001KYNW2I,15,top50,10,7,7,80,80,0,98,33,65,80,15,65,98,98,0,65,65,0.336734693877551,11,11,11,6,6,6,10,10,10,54,3,54,4,0,4,8,0,8,0,0,0
B001KYNXKY,7,nonzero_bottom50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,19,19,19,10,10,10,9,3,9,55,0,55,4,0,4,8,0,8,0,0,0
B001KYNZGG,24,top50,10,7,7,79,79,0,163,34,129,79,0,79,163,117,46,83,79,0.2085889570552147,26,26,26,5,5,5,9,1,9,106,0,74,4,0,0,8,0,0,0,0,0
B001KYNZM0,7,nonzero_bottom50,10,8,8,78,78,0,177,34,143,78,0,78,177,116,61,82,78,0.192090395480226,19,19,19,5,5,5,9,8,9,57,0,57,4,0,0,8,0,0,68,0,21
B001KYO08S,17,top50,10,7,7,78,78,0,125,35,90,78,0,78,125,117,8,82,78,0.28,11,11,11,5,5,5,9,9,9,83,7,83,4,0,4,8,0,0,0,0,0
B001KYO1QO,33,top50,10,7,7,79,79,0,107,34,73,79,6,73,107,107,0,73,73,0.3177570093457944,23,23,23,10,10,10,9,0,9,46,0,46,4,0,4,10,0,10,0,0,0
B001KYO2BI,4,nonzero_bottom50,10,7,7,79,79,0,75,34,41,79,38,41,75,75,0,41,41,0.4533333333333333,14,14,14,4,4,4,16,14,16,25,0,25,4,0,4,7,0,7,0,0,0
B001KYO2M2,16,top50,10,7,7,79,79,0,203,34,169,79,0,79,203,117,86,83,79,0.16748768472906403,30,30,30,10,3,10,10,0,10,136,0,64,4,0,0,8,0,0,0,0,0
B001KYO5RE,20,top50,10,7,7,79,79,0,123,34,89,79,0,79,123,117,6,83,79,0.2764227642276423,27,27,27,10,6,10,12,0,12,57,0,57,4,0,4,8,0,2,0,0,0
B001KYO7AY,7,nonzero_bottom50,10,7,7,79,79,0,169,34,135,79,0,79,169,117,52,83,79,0.20118343195266272,29,29,29,10,4,10,35,0,35,2,0,0,4,0,0,8,0,0,74,0,40
B001KYO7OA,41,top50,10,7,7,79,79,0,118,34,84,79,0,79,118,117,1,83,79,0.288135593220339,14,14,14,5,5,5,10,10,10,72,2,72,4,0,4,8,0,7,0,0,0
B001KYODH6,4,nonzero_bottom50,10,7,7,79,79,0,418,34,384,79,0,79,418,117,301,83,79,0.08133971291866028,9,9,9,5,5,5,15,15,15,368,2,85,4,0,0,8,0,0,3,0,0
B001KYPZRS,33,top50,10,7,7,79,79,0,138,34,104,79,0,79,138,117,21,83,79,0.2463768115942029,27,27,27,5,5,5,10,0,10,79,0,72,4,0,0,8,0,0,0,0,0
B001KYQ05O,8,top50,10,7,7,79,79,0,64,34,30,79,49,30,64,64,0,30,30,0.53125,20,20,20,10,10,10,11,2,11,7,0,7,4,0,4,7,0,7,0,0,0
B001KYQ0G8,17,top50,10,7,7,79,79,0,80,34,46,79,33,46,80,80,0,46,46,0.425,16,16,16,5,5,5,39,11,39,2,0,2,4,0,4,8,0,8,0,0,0
B001KYQ21Q,5,nonzero_bottom50,10,7,7,78,78,0,181,35,146,78,0,78,181,117,64,82,78,0.19337016574585636,14,14,14,9,9,9,17,10,17,75,0,74,4,0,0,8,0,0,48,0,0
B001KYQ374,5,nonzero_bottom50,10,7,7,79,79,0,85,34,51,79,28,51,85,85,0,51,51,0.4,19,19,19,8,8,8,12,5,12,29,0,29,4,0,4,8,0,8,0,0,0
B001KYQ3DS,34,top50,10,7,7,79,79,0,453,34,419,79,0,79,453,117,336,83,79,0.07505518763796909,9,9,9,5,5,5,15,15,15,403,2,85,4,0,0,8,0,0,3,0,0
B001KYQ446,3,nonzero_bottom50,10,7,7,79,79,0,406,34,372,79,0,79,406,117,289,83,79,0.08374384236453201,16,16,16,5,5,5,15,11,15,353,0,78,4,0,0,8,0,0,0,0,0
B001KYQ4A0,5,nonzero_bottom50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,22,22,22,5,5,5,13,5,13,46,0,46,4,0,4,7,0,7,0,0,0
B001KYQ4HS,16,top50,10,7,7,79,79,0,155,34,121,79,0,79,155,117,38,83,79,0.21935483870967742,14,14,14,5,5,5,11,11,11,11,1,11,4,0,0,7,0,0,96,0,72
B001KYQ4VO,9,top50,10,8,8,79,79,0,176,33,143,79,0,79,176,116,60,83,79,0.1875,19,19,19,5,5,5,9,7,9,57,0,57,4,0,0,7,0,0,68,0,21
B001KYQ6QM,5,nonzero_bottom50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,17,17,17,3,3,3,13,12,13,95,0,81,5,0,0,8,0,0,0,0,0
B001KYQ7GQ,4,nonzero_bottom50,10,7,7,79,79,0,64,34,30,79,49,30,64,64,0,30,30,0.53125,17,17,17,5,5,5,9,9,9,17,0,17,4,0,4,7,0,7,0,0,0
B001KYQ8K6,9,top50,10,7,7,79,79,0,118,34,84,79,0,79,118,117,1,83,79,0.288135593220339,26,26,26,10,7,10,12,0,12,53,0,53,4,0,4,8,0,7,0,0,0
B001KYQA1S,35,top50,10,7,7,79,79,0,78,34,44,79,35,44,78,78,0,44,44,0.4358974358974359,25,25,25,5,5,5,9,2,9,23,0,23,4,0,4,7,0,7,0,0,0
B001KYQBUI,4,nonzero_bottom50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,17,17,17,6,6,6,13,9,13,50,0,50,5,0,5,7,0,7,0,0,0
B001KYQCYS,7,nonzero_bottom50,10,7,7,79,79,0,120,34,86,79,0,79,120,117,3,83,79,0.2833333333333333,16,16,16,5,5,5,13,11,13,69,0,69,4,0,4,8,0,5,0,0,0
