user_id	fold	history_length	target_frequency	tail_mass	effective_lambda	beta	gamma	baseline_rank	fixed_p9c_rank	oof_rank
A2QJ3QFXRSW6I9	3	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A3BT2KGYRTAPR8	4	9	28	0.100000	0.90000000	0.5	1.0	51	51	51
AQAQLXGKRS1VY	0	8	92	0.200000	0.80000000	0.5	1.0	20	16	24
A3EEYLPIB8A6VI	4	4	88	0.200000	0.80000000	0.5	1.0	51	51	51
A3LJHDE2GC93F8	0	3	4	0.300000	0.70000000	0.5	1.0	51	51	51
ADDOI280FBW80	4	3	12	0.400000	0.60000000	0.5	1.0	51	51	51
AVXDQC64FNDKM	0	4	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2T3NM0FY01QS2	0	3	3	0.200000	0.80000000	0.5	1.0	51	51	51
A2TSRC3W2NMJX0	4	4	4	0.000000	1.00000000	0.5	1.0	51	51	51
AJO4LJCQIEU4L	4	3	94	0.200000	0.80000000	0.5	1.0	51	51	51
A3UJRNI8UR4871	3	16	173	0.200000	0.80000000	0.5	1.0	51	51	51
A7H1LWFBE905R	0	7	47	0.000000	1.00000000	0.5	1.0	51	51	51
A13NXQ9PQ5P1NZ	0	9	2	0.500000	0.50000000	0.5	1.0	51	51	51
A48OLSHA8ORQJ	3	3	22	0.100000	0.90000000	0.5	1.0	51	51	51
ACPF5ZJFQ1ODK	0	4	9	0.200000	0.80000000	0.5	1.0	51	51	51
A1IHKR0CQDUTTQ	1	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
AR7C4ZXROLV4B	4	4	32	0.000000	1.00000000	0.5	1.0	30	26	34
A22OTFTYPQ4E2A	0	3	34	0.000000	1.00000000	0.5	1.0	3	3	3
A7MUS0Q46ZCDP	0	5	5	0.200000	0.80000000	0.5	1.0	51	51	51
AUGBRNOQWL3ZI	4	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A3O4EYYRGC9PC0	0	5	7	0.200000	0.80000000	0.5	1.0	51	51	51
A2VPJDOF6UN6SN	2	5	12	0.300000	0.70000000	0.5	1.0	51	51	51
A2NT4LA7UZW6SC	1	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3LPKKEKC0J52S	1	3	22	0.200000	0.80000000	0.5	1.0	51	51	51
A1D8S5X2YNCMUQ	2	8	27	0.100000	0.90000000	0.5	1.0	51	51	51
A253BDUNOU5D8O	4	4	23	0.000000	1.00000000	0.5	1.0	3	3	3
A11EIDY6DD40CS	2	3	30	0.200000	0.80000000	0.5	1.0	51	51	51
A98W0AQDDG3O5	2	7	7	0.100000	0.90000000	0.5	1.0	1	1	1
AICNX5G014AFX	1	6	86	0.300000	0.70000000	0.5	1.0	51	51	51
A3BAPBHQ7MM89E	0	3	4	0.100000	0.90000000	0.5	1.0	1	1	1
A201I5AR2S0W3	0	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2Q2FODWPJVHF9	2	20	10	0.100000	0.90000000	0.5	1.0	51	51	51
AZ5UCSVRTT1N9	0	3	23	0.200000	0.80000000	0.5	1.0	51	51	51
A1ICJWBO0NHK8U	0	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A2OE87CLTA6W7Q	1	4	11	0.000000	1.00000000	0.5	1.0	51	51	51
A41FH2WA010UH	2	5	5	0.300000	0.70000000	0.5	1.0	51	51	51
A80QC78DHP715	4	3	82	0.300000	0.70000000	0.5	1.0	51	51	51
A3W04TJAAKFQVU	2	7	8	0.100000	0.90000000	0.5	1.0	51	51	51
A1AM8XLB1XN3Q6	2	20	38	0.400000	0.60000000	0.5	1.0	2	2	3
A1D2XJACV6XBUD	2	7	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1TQZ4RSHEKQ45	1	5	18	0.000000	1.00000000	0.5	1.0	51	51	51
A1FGE1NI1O0AQ3	0	6	17	0.100000	0.90000000	0.5	1.0	5	3	3
A3GFSBOQCCZSAY	2	8	5	0.400000	0.60000000	0.5	1.0	51	51	51
A2RDW3WOF9UMIC	2	3	5	0.400000	0.60000000	0.5	1.0	50	44	40
AEICUWKVGXTYM	4	4	7	0.200000	0.80000000	0.5	1.0	51	51	51
A1FI3FNLU8NES0	3	9	17	0.000000	1.00000000	0.5	1.0	51	51	51
A3R1FSUO75XH5R	3	4	12	0.500000	0.50000000	0.5	1.0	51	51	51
A31K3QLEF9YNFH	4	5	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1NGQ6JIYKTOEC	2	3	88	0.100000	0.90000000	0.5	1.0	8	6	10
AFISHUFMAKA9E	4	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A38RNKZYGIQA3O	2	6	17	0.000000	1.00000000	0.5	1.0	51	51	51
A3SOG15BVCO51	1	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A3HAKYDK4SU4XT	3	3	39	0.200000	0.80000000	0.5	1.0	51	51	51
A2Y6LIDX1DW26Q	2	8	35	0.000000	1.00000000	0.5	1.0	51	51	51
A8LFNRY6Y9HB1	3	3	9	0.300000	0.70000000	0.5	1.0	51	51	51
A3XNATSMROFT8	2	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A2KHUKJQIBZX77	3	3	10	0.200000	0.80000000	0.5	1.0	51	51	51
AT9432LQSE1XU	4	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A3AO1KANO9RKHI	3	3	1	0.400000	0.60000000	0.5	1.0	12	22	13
A35HO1U9FV1JGU	2	4	39	0.100000	0.90000000	0.5	1.0	51	51	51
A3EX36SNRYD5VL	2	14	6	0.100000	0.90000000	0.5	1.0	51	51	51
AIHJOC4XP80U	2	3	20	0.100000	0.90000000	0.5	1.0	1	1	1
A3RGJHGMOD2PPU	1	3	5	0.200000	0.80000000	0.5	1.0	1	4	2
A1ABA883LM763R	0	3	51	0.000000	1.00000000	0.5	1.0	12	8	6
A3IBWMCIBIQT4Q	4	8	17	0.400000	0.60000000	0.5	1.0	51	51	51
A244KYC2NVG9EP	1	3	31	0.300000	0.70000000	0.5	1.0	51	51	51
AGJRUK27RBVYS	0	11	40	0.000000	1.00000000	0.5	1.0	51	51	51
A1IHQRQJ2KX4G0	4	3	11	0.000000	1.00000000	0.5	1.0	51	51	51
A2QF82CSU6N7CE	2	3	10	0.000000	1.00000000	0.5	1.0	51	51	51
A38X5MXC13APUH	3	5	19	0.300000	0.70000000	0.5	1.0	51	51	51
A13FNVCPZYKIAM	2	3	15	0.100000	0.90000000	0.5	1.0	51	51	51
A3EXWV8FNSSFL6	1	19	32	0.300000	0.70000000	0.5	1.0	51	51	51
A1QBECGZ0M6MX1	1	3	26	0.100000	0.90000000	0.5	1.0	51	51	51
A167VW6XC1391H	4	5	5	0.000000	1.00000000	0.5	1.0	51	51	51
AM6GWV69TGLEH	0	3	12	0.000000	1.00000000	0.5	1.0	16	22	20
AEWFOZKLII3T8	1	4	8	0.100000	0.90000000	0.5	1.0	51	51	51
A2M0RGVSV6YCMZ	2	7	16	0.100000	0.90000000	0.5	1.0	51	51	51
A27DY7WQWLYSEO	3	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
ABBL3ZGK2J23Y	2	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
A27JRS8UXRREJW	4	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
A3N3ICEXGHZSIA	3	4	18	0.100000	0.90000000	0.5	1.0	10	8	6
A26EQ8U96JA92T	0	20	10	0.000000	1.00000000	0.5	1.0	51	51	51
A21QC2AASBR09L	3	3	4	0.300000	0.70000000	0.5	1.0	51	51	51
A1D4IZD9SJ56Q5	2	7	10	0.100000	0.90000000	0.5	1.0	51	51	51
A82F4CJO93U9W	0	4	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2CW6HY2ENGG3L	3	3	18	0.100000	0.90000000	0.5	1.0	51	51	51
A22I55P15NSAOX	3	9	37	0.000000	1.00000000	0.5	1.0	51	51	51
A3ENMGTFYQVTHB	4	20	7	0.100000	0.90000000	0.5	1.0	51	51	51
A13OEWAX9Z4RB2	4	5	3	0.400000	0.60000000	0.5	1.0	51	51	51
A2BQCOM1J4X24B	4	5	165	0.100000	0.90000000	0.5	1.0	51	51	51
ADWGM3QD5S5AC	4	3	10	0.300000	0.70000000	0.5	1.0	51	51	51
A3KCKECEO3E2AN	0	18	49	0.100000	0.90000000	0.5	1.0	35	17	22
A2BZ3H2CI1R6WQ	3	9	7	0.100000	0.90000000	0.5	1.0	51	51	51
A3JJNGCMI5DJGO	4	10	61	0.000000	1.00000000	0.5	1.0	39	19	21
A2SJTRA46IB0IH	1	5	11	0.300000	0.70000000	0.5	1.0	51	51	51
A206B0FFAMHV9V	1	9	6	0.100000	0.90000000	0.5	1.0	51	51	51
A2MLA2QEIERMOZ	4	4	14	0.100000	0.90000000	0.5	1.0	51	51	51
A1RZAT5C8OLHD9	3	9	5	0.400000	0.60000000	0.5	1.0	51	51	51
A3I5HP7FYKKX6Z	1	3	12	0.000000	1.00000000	0.5	1.0	51	51	51
A3AS49QZDF5S7U	3	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A3SF1SVISUW5U0	0	6	11	0.000000	1.00000000	0.5	1.0	19	14	11
A1Y336YB0O5B2X	2	5	6	0.200000	0.80000000	0.5	1.0	51	51	51
AGOTAY0FGQEIA	4	5	61	0.100000	0.90000000	0.5	1.0	47	26	33
A2Q51LFVE9P8H7	2	4	24	0.400000	0.60000000	0.5	1.0	51	51	51
ADL5KDYZAA0I7	0	3	8	0.200000	0.80000000	0.5	1.0	51	51	51
A1R3B9ONNDC6E3	4	9	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2X2X9DA76CQWW	0	4	32	0.200000	0.80000000	0.5	1.0	10	9	10
A2SHZMQIIFYYGW	4	4	45	0.000000	1.00000000	0.5	1.0	51	51	51
A3A1UIZX5H92MK	0	3	14	0.100000	0.90000000	0.5	1.0	51	51	51
A2IYL6JNRTBKJ3	1	12	8	0.200000	0.80000000	0.5	1.0	51	51	51
A2YXWENP814QLI	3	9	1	0.200000	0.80000000	0.5	1.0	51	51	51
AQK9SHZEYA9VR	1	9	6	0.300000	0.70000000	0.5	1.0	51	51	51
A1JA8FF3F7M00U	4	4	52	0.200000	0.80000000	0.5	1.0	51	51	51
A8KM4YOB8FGGH	1	20	15	0.100000	0.90000000	0.5	1.0	3	3	3
A1ZZGBMDL1MSJY	3	9	6	0.000000	1.00000000	0.5	1.0	51	51	51
A10V8OTNN2HDIP	4	4	3	0.500000	0.50000000	0.5	1.0	21	25	19
A34VRWWCKDBYNO	0	6	1	0.500000	0.50000000	0.5	1.0	51	51	51
A1MP1O8XIPTBL9	1	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
AYR6QA16I5FTR	1	6	4	0.500000	0.50000000	0.5	1.0	51	51	51
A10WGLE9JEK4IW	3	9	11	0.200000	0.80000000	0.5	1.0	6	5	5
ADQMHQ1ZHAG6X	1	3	3	0.200000	0.80000000	0.5	1.0	51	51	51
A1YQ43VPX0LKBC	1	3	11	0.300000	0.70000000	0.5	1.0	45	36	35
A1R86YSF7S9DC	0	3	15	0.000000	1.00000000	0.5	1.0	51	51	51
A20W1LPJKX50SJ	0	4	26	0.300000	0.70000000	0.5	1.0	3	3	3
A157SEYAOCY1JY	4	3	99	0.300000	0.70000000	0.5	1.0	51	51	51
A398ZOPW5Q9W4X	3	5	40	0.200000	0.80000000	0.5	1.0	51	51	51
A8S04J0CDSOU5	1	6	3	0.500000	0.50000000	0.5	1.0	51	51	51
A2U1UWRLP38K0	0	5	23	0.400000	0.60000000	0.5	1.0	51	51	51
A2IOQZR1KNFNJK	2	6	10	0.000000	1.00000000	0.5	1.0	51	51	51
AE3J298SUOHLJ	2	5	6	0.000000	1.00000000	0.5	1.0	51	51	51
AKWTPFLSEEH9E	1	4	4	0.100000	0.90000000	0.5	1.0	51	51	51
A15Y9Y28DTIC05	1	3	58	0.100000	0.90000000	0.5	1.0	51	51	51
A21CFA4TPG7E5V	3	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A1Q8KRGN5G048F	3	10	22	0.300000	0.70000000	0.5	1.0	51	51	51
A10I05QBEOVVI9	2	5	16	0.200000	0.80000000	0.5	1.0	1	1	1
AUTJV24IU9LGQ	4	3	36	0.300000	0.70000000	0.5	1.0	1	1	1
A2ZMCR8WL0I10J	3	18	79	0.100000	0.90000000	0.5	1.0	51	51	51
A2XJZ3PB7NQ0DD	1	3	9	0.100000	0.90000000	0.5	1.0	16	16	14
AG35PR4N22DCO	4	5	92	0.300000	0.70000000	0.5	1.0	51	51	51
AYJOMM0DN8P1R	1	3	92	0.000000	1.00000000	0.5	1.0	1	1	1
A2DAA1D2SAS6P8	0	4	2	0.200000	0.80000000	0.5	1.0	51	51	51
A1QCJEFA8WVLFX	2	14	12	0.000000	1.00000000	0.5	1.0	51	51	51
A1AOCJOD3LDTSI	3	6	4	0.000000	1.00000000	0.5	1.0	51	51	51
A31M3K1VMO6DCF	0	5	7	0.300000	0.70000000	0.5	1.0	51	51	51
A3G42PNWASLGE8	1	6	62	0.300000	0.70000000	0.5	1.0	42	30	34
A1HDOWX4PJBFMP	2	6	5	0.400000	0.60000000	0.5	1.0	51	51	51
A3MCXF7WZJHETP	3	3	11	0.000000	1.00000000	0.5	1.0	2	2	2
A7OSC32RM3OY	1	5	4	0.200000	0.80000000	0.5	1.0	51	51	51
A2S1SXPG0R1QDC	4	10	21	0.100000	0.90000000	0.5	1.0	51	51	51
A2M6QCS3UAAGB2	4	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
A28NMZ7RDWH53M	2	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
A217J4MVG0OQ3Z	0	3	22	0.100000	0.90000000	0.5	1.0	51	51	51
A34C4PYU4H1ZIJ	4	3	31	0.300000	0.70000000	0.5	1.0	51	51	51
A39NOALBWEMONL	4	5	20	0.400000	0.60000000	0.5	1.0	51	51	51
A6FO0MB6JE7EL	2	3	47	0.000000	1.00000000	0.5	1.0	51	51	51
A3GLWFCP5JIMNN	3	4	8	0.200000	0.80000000	0.5	1.0	1	1	1
A3LZBAP1ZBB4ZA	1	7	31	0.400000	0.60000000	0.5	1.0	51	51	51
A2DKW22GKBUXSQ	4	3	17	0.100000	0.90000000	0.5	1.0	24	13	11
A31E43GJMM8WLI	4	4	17	0.200000	0.80000000	0.5	1.0	51	51	51
ATQ22E6YAUNXP	3	17	18	0.000000	1.00000000	0.5	1.0	5	6	5
A36C1ZI5JRLMC8	4	3	30	0.200000	0.80000000	0.5	1.0	51	51	51
A193P14MUSQU19	2	5	6	0.100000	0.90000000	0.5	1.0	51	51	51
A9TCJ0Q16DLD9	3	7	13	0.000000	1.00000000	0.5	1.0	51	51	51
A3D9KR340TTTP2	4	6	7	0.000000	1.00000000	0.5	1.0	51	51	51
AFXDJ6WCFYK9D	0	3	50	0.000000	1.00000000	0.5	1.0	51	51	51
A1BF5WJOFYNOG4	4	3	11	0.000000	1.00000000	0.5	1.0	6	4	3
A1FD2AKKVSASAI	0	7	127	0.200000	0.80000000	0.5	1.0	51	51	51
AV1H8KJCX45WL	3	4	31	0.100000	0.90000000	0.5	1.0	51	51	51
A1I3V27PM18LJF	2	5	43	0.200000	0.80000000	0.5	1.0	51	51	51
A8D6DK0HEM8EU	2	4	15	0.300000	0.70000000	0.5	1.0	51	51	51
AO1ZA5L4E6RXW	1	3	37	0.100000	0.90000000	0.5	1.0	51	51	51
A39RHXGERF96AJ	1	4	51	0.300000	0.70000000	0.5	1.0	10	2	2
A3EU8JNMZC1KRA	4	4	39	0.100000	0.90000000	0.5	1.0	51	51	51
A2FB38T8SWC0P1	2	9	4	0.200000	0.80000000	0.5	1.0	51	51	51
A1R06A22VYAX3U	4	6	7	0.100000	0.90000000	0.5	1.0	1	1	1
A2JPE79UVDUFZN	0	3	5	0.300000	0.70000000	0.5	1.0	51	51	51
A3DZFEICHK5LF2	0	20	11	0.000000	1.00000000	0.5	1.0	16	9	6
A37GAGAZDFRMZ3	2	4	3	0.200000	0.80000000	0.5	1.0	23	37	27
A11MSCZI2WM746	0	4	106	0.000000	1.00000000	0.5	1.0	2	2	3
AV9M1PH5LUOM	0	13	19	0.300000	0.70000000	0.5	1.0	51	51	51
A2252WG7M6J74E	3	4	3	0.500000	0.50000000	0.5	1.0	24	13	11
A1T0PWXF7A35SV	2	4	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1QOK5WCD3KEDC	1	4	10	0.200000	0.80000000	0.5	1.0	51	51	51
A3F17L535EXZRC	2	5	8	0.100000	0.90000000	0.5	1.0	51	51	51
A3FF3HVW91Q6JO	4	18	3	0.200000	0.80000000	0.5	1.0	51	51	51
A3R94Y2FDZ9BGD	1	3	16	0.200000	0.80000000	0.5	1.0	51	51	51
A26CE7E2OLWCL7	2	3	4	0.400000	0.60000000	0.5	1.0	51	51	51
A1GYE4D8QBAFAR	1	4	16	0.200000	0.80000000	0.5	1.0	51	51	51
A2N5791REVOX5G	0	5	5	0.100000	0.90000000	0.5	1.0	51	51	51
A46MOO67UMJD4	2	3	41	0.100000	0.90000000	0.5	1.0	13	13	14
AM8E8MYNQHZR8	3	5	12	0.100000	0.90000000	0.5	1.0	5	2	2
A2O8XUPMDZQWT5	0	3	5	0.400000	0.60000000	0.5	1.0	51	51	51
ABWECN64BRMCD	2	5	23	0.500000	0.50000000	0.5	1.0	51	51	51
A17TMITCPJET4	1	12	29	0.100000	0.90000000	0.5	1.0	51	51	51
A2P2FX0MNRRTJL	1	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
AOV866IF1I9PO	3	3	18	0.100000	0.90000000	0.5	1.0	51	51	51
A3NS2ZZYH6GOV1	2	4	5	0.500000	0.50000000	0.5	1.0	51	51	51
ART4NGC3Q1CCC	0	4	5	0.500000	0.50000000	0.5	1.0	1	1	1
AVXYKNVXD682E	0	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2B3EH3WIITKA1	3	6	9	0.100000	0.90000000	0.5	1.0	51	51	51
A1XT4QBSX26FAO	0	7	12	0.000000	1.00000000	0.5	1.0	51	51	51
A1DBIXBLOKDDLH	2	7	14	0.100000	0.90000000	0.5	1.0	51	51	51
A95ZW9NMVPO2D	1	3	5	0.400000	0.60000000	0.5	1.0	1	1	1
ACNON4BZACUUL	3	5	32	0.000000	1.00000000	0.5	1.0	51	51	51
A2N1TPTH0GNYLI	2	8	28	0.000000	1.00000000	0.5	1.0	51	51	51
A2LFLJG1HPEX3O	0	4	2	0.100000	0.90000000	0.5	1.0	51	51	51
A5BHYNBR7HCGA	0	5	7	0.200000	0.80000000	0.5	1.0	51	51	51
A2U01IN6YFRDSV	2	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1LVB3619SJN3C	2	5	16	0.200000	0.80000000	0.5	1.0	51	51	51
A1VDYJKT9SYUGX	4	4	23	0.000000	1.00000000	0.5	1.0	51	51	51
A3EZ8PVA3HLF13	1	3	6	0.400000	0.60000000	0.5	1.0	2	3	2
A2VKM2FTBHRVVI	0	5	102	0.100000	0.90000000	0.5	1.0	29	16	17
AELOT5F0VRYE9	2	5	36	0.300000	0.70000000	0.5	1.0	51	51	51
A1U09Q4OP6XIK6	0	4	6	0.000000	1.00000000	0.5	1.0	51	51	51
A3QOAEXTCJAU13	3	6	0	0.100000	0.90000000	0.5	1.0	51	51	51
A3JXBZ8F65100O	4	3	34	0.000000	1.00000000	0.5	1.0	51	51	51
A1FSGLRDASOC50	2	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
A1VAG780OFSALX	4	4	6	0.000000	1.00000000	0.5	1.0	51	51	51
A570UEZXD5Q4S	4	3	12	0.300000	0.70000000	0.5	1.0	51	51	51
A8PXAAILSBM9G	4	3	14	0.000000	1.00000000	0.5	1.0	38	17	18
A1M3OLDW9CBF12	3	4	6	0.000000	1.00000000	0.5	1.0	18	18	15
A8UR5CYCX6FLF	0	5	14	0.200000	0.80000000	0.5	1.0	51	51	51
AE8PKZGHWOWCX	4	10	5	0.200000	0.80000000	0.5	1.0	51	51	51
A21C576486CJDS	3	7	21	0.400000	0.60000000	0.5	1.0	51	51	51
AEBCNWTNKO9Q	1	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A13QN3VQEE6B69	2	3	39	0.400000	0.60000000	0.5	1.0	51	51	51
A1AHWB6GS4VJWS	4	3	57	0.000000	1.00000000	0.5	1.0	24	27	27
A277L1RGZEW7QN	4	5	7	0.300000	0.70000000	0.5	1.0	51	51	51
A36IGKKVRUWGRU	2	3	20	0.000000	1.00000000	0.5	1.0	24	33	23
A6NMW94G7STBS	0	3	5	0.500000	0.50000000	0.5	1.0	51	51	51
AMR6E6QPQA6JI	4	4	15	0.000000	1.00000000	0.5	1.0	51	51	51
A3UTHCQS7RXV3A	4	9	13	0.300000	0.70000000	0.5	1.0	51	51	51
A2HF72GRWTRW35	0	5	20	0.100000	0.90000000	0.5	1.0	51	51	51
A2IOKVLULX5SI0	1	3	8	0.200000	0.80000000	0.5	1.0	42	11	12
ANQW5H8ZCG5LZ	1	4	47	0.100000	0.90000000	0.5	1.0	51	51	51
A2VJSUOL3U7YN2	1	3	12	0.300000	0.70000000	0.5	1.0	2	3	3
A19YYCWTG1HL0L	0	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A29LSH4E0H6AU3	3	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
APZPHGT46QJ7D	2	3	18	0.200000	0.80000000	0.5	1.0	51	51	51
A298Z9JWV4OPI6	0	10	7	0.200000	0.80000000	0.5	1.0	5	9	7
A1UCNO5851ZT5L	4	4	9	0.200000	0.80000000	0.5	1.0	51	51	51
ATW8X1914ZZP8	2	4	9	0.200000	0.80000000	0.5	1.0	51	51	51
A9NE9ZFK22BNY	1	3	8	0.100000	0.90000000	0.5	1.0	51	51	51
AKLF3J53T3J6Q	0	3	35	0.300000	0.70000000	0.5	1.0	51	51	51
A2115537FMBNE5	3	3	11	0.300000	0.70000000	0.5	1.0	2	2	2
AJRNC98E2ADGL	0	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
A1K5X066QRUQBM	2	4	46	0.300000	0.70000000	0.5	1.0	51	51	51
A79372WBA9IJM	4	7	19	0.000000	1.00000000	0.5	1.0	51	51	51
A13VB2S47NBEHY	3	12	10	0.400000	0.60000000	0.5	1.0	26	21	23
A37B631W1L39VL	0	3	56	0.500000	0.50000000	0.5	1.0	51	51	51
A2SCDXDKO38XOM	0	3	30	0.300000	0.70000000	0.5	1.0	51	51	51
AL391IKGQ8SB	4	7	12	0.000000	1.00000000	0.5	1.0	21	13	10
A37RIRXE3WECZ	4	8	15	0.100000	0.90000000	0.5	1.0	51	51	51
A14NQD4RHMM542	3	6	61	0.100000	0.90000000	0.5	1.0	51	51	51
A2GFEO9CIUBG14	2	9	7	0.400000	0.60000000	0.5	1.0	51	51	51
A31TS34PHRNJJI	0	5	6	0.500000	0.50000000	0.5	1.0	51	51	51
ADFYGTU2B7I1R	1	15	3	0.200000	0.80000000	0.5	1.0	51	51	51
A1JSVJ9RL16CTU	0	10	25	0.000000	1.00000000	0.5	1.0	51	51	51
A1F1Y66CV2UMSC	3	3	17	0.100000	0.90000000	0.5	1.0	51	51	51
ANRD6B90QL0FF	1	14	18	0.100000	0.90000000	0.5	1.0	8	6	7
A3V9RNO9PB40NH	3	4	24	0.100000	0.90000000	0.5	1.0	51	51	51
A1TQG265HP40LW	0	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
A2974R9BTPZPOJ	2	20	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2H6TAQB5ZOQKJ	0	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A1TRSDHXMLUHRI	1	4	11	0.300000	0.70000000	0.5	1.0	1	1	1
A9LLBMFJ0G0TH	2	9	5	0.200000	0.80000000	0.5	1.0	51	51	51
A12E0Y0J6584RT	0	20	7	0.100000	0.90000000	0.5	1.0	7	2	2
A1FT0QZX0L3RJD	4	3	14	0.300000	0.70000000	0.5	1.0	51	51	51
A1UHQJOK47R2XD	1	5	13	0.000000	1.00000000	0.5	1.0	51	51	51
A1S40UN8O0IU0K	3	3	23	0.000000	1.00000000	0.5	1.0	22	27	22
A34IC48GLL4U3Y	4	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
A3SQV1Q3LQH59Z	2	5	9	0.100000	0.90000000	0.5	1.0	2	1	1
A2LDQXSFIR8JZB	0	10	7	0.000000	1.00000000	0.5	1.0	51	51	51
AKCS3ZWF1J2NZ	3	7	20	0.100000	0.90000000	0.5	1.0	51	51	51
AS1QSYQAMS6H8	3	5	10	0.100000	0.90000000	0.5	1.0	3	3	3
A3H43YTXXTHCI3	3	3	155	0.000000	1.00000000	0.5	1.0	51	51	51
A1VDBVPPWPVLNI	1	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A1RQCHEUH50KQU	2	4	6	0.000000	1.00000000	0.5	1.0	4	2	1
A2I1SOF9R2PJY4	2	5	3	0.300000	0.70000000	0.5	1.0	51	51	51
A2CISTX1F3T2L4	0	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
AAN4GV4JMU734	3	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A17UP6AU987YOV	4	3	21	0.000000	1.00000000	0.5	1.0	51	51	51
A14LG64GIVZIGS	0	4	29	0.000000	1.00000000	0.5	1.0	51	51	51
A1YPZKNLPMRBQ	4	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A2CV5DM78XPO3K	3	3	11	0.100000	0.90000000	0.5	1.0	51	51	51
A1ATLJGEASTPRC	4	13	20	0.100000	0.90000000	0.5	1.0	51	51	51
A2AC6GQ24S45GA	3	7	23	0.000000	1.00000000	0.5	1.0	51	51	51
A1KDUK7COAZK27	1	5	12	0.200000	0.80000000	0.5	1.0	51	51	51
AM92RGOR1G97F	4	5	215	0.400000	0.60000000	0.5	1.0	51	51	51
A6T646P5F4ZNO	4	16	3	0.100000	0.90000000	0.5	1.0	51	51	51
A1DSNDU1A7CIXG	4	3	18	0.400000	0.60000000	0.5	1.0	12	10	11
AIBEBJLW2RA4Q	0	7	9	0.100000	0.90000000	0.5	1.0	51	51	51
A2Z9MUWLA5JO5G	4	3	32	0.000000	1.00000000	0.5	1.0	51	51	51
AC09EOTI7XE88	3	4	28	0.300000	0.70000000	0.5	1.0	51	51	51
A24101S87DT4XZ	4	6	44	0.100000	0.90000000	0.5	1.0	51	51	51
A3HO3HVBC8BV06	1	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A2L60EU34MOYTR	3	7	28	0.100000	0.90000000	0.5	1.0	51	51	51
A14FPA7BK5NBLA	2	3	8	0.300000	0.70000000	0.5	1.0	51	51	51
ALTQJHJ971G3W	3	3	73	0.000000	1.00000000	0.5	1.0	43	15	18
APV0WJWTK3IP3	0	4	5	0.400000	0.60000000	0.5	1.0	51	51	51
AOSSZ5GTWWI2	4	7	53	0.100000	0.90000000	0.5	1.0	51	51	51
A5DRC21Y2E5PI	3	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A3N6FMURYF7UPZ	0	5	7	0.400000	0.60000000	0.5	1.0	6	6	7
A3HYPUDQ0JZES3	3	4	7	0.100000	0.90000000	0.5	1.0	51	51	51
A2EOL3XS72M0FR	1	4	1	0.400000	0.60000000	0.5	1.0	51	51	51
A3B620VGG3J6ZP	1	3	33	0.000000	1.00000000	0.5	1.0	51	51	51
AONOXAKE84GE3	4	3	21	0.100000	0.90000000	0.5	1.0	40	23	21
A1L3SQDIS2LKP2	4	3	9	0.000000	1.00000000	0.5	1.0	51	51	51
A2M4JAYE4B7UQ4	1	9	2	0.300000	0.70000000	0.5	1.0	51	51	51
A1E38ETRELK0OU	4	3	47	0.500000	0.50000000	0.5	1.0	51	51	51
