user_id	fold	history_length	target_frequency	target_in_union	baseline_rank	oof_rank
A19I70I7ALH86Q	2	3	21	0	51	91
AAP0J12JUSRV0	2	6	9	0	51	91
A2AKQ4GV4O4WAX	3	4	27	0	51	91
AMT1MNZBNLXKD	2	3	14	1	12	10
A2HHAV29CZ1OIE	2	11	17	1	51	59
A3SH01K0HA3TRA	0	9	12	0	51	91
AQL6BPMPUAE1C	2	8	34	1	51	50
ASNFPAALNJQXV	2	6	4	0	51	91
AYI16C0RSN4MJ	2	3	29	0	51	91
A13G1TKIKHGV3F	0	20	6	0	51	91
A2BCHYS6WXWR51	1	3	94	0	51	91
A20LQ10S2BXFB7	3	3	4	0	51	91
A3GU5YTM2N686N	1	4	7	0	51	91
AGV8EKMALZ5EC	3	4	4	0	51	91
A1M85S3L9ROA17	2	5	27	0	51	91
A126NOCKXALQ1M	2	5	4	1	51	30
A351P608RSUSIE	4	7	4	0	51	91
A3SUP9JD9FDHN2	2	8	4	0	51	91
A1DSNDU1A7CIXG	1	3	18	1	11	13
A3O1EFKA6UXFHR	0	5	9	0	51	91
A1KJ0AM0ZPU5CH	2	4	4	1	2	2
A7Z7DCSWMUIB0	3	13	27	0	51	91
A2ZND6EBWK26P3	0	3	13	0	51	91
A1IGBE82U1KY7V	2	9	27	0	51	91
A2HV3TCKVDTM0Y	1	4	56	0	51	91
A4D5ASPW2285	3	3	17	0	51	91
A2M1QMMRCPNIII	4	6	5	1	29	24
A3V1A3C9DTLPME	2	12	3	0	51	91
A3VEFQ25OSXMOQ	2	13	4	1	27	24
A3JSJ3UVCN1GTK	3	5	32	0	51	91
A1FKQJ72DAP644	0	7	6	0	51	91
A1JZH8PYQ0WYT2	4	6	25	0	51	91
A39UX5CZ9X2ZIO	1	3	68	1	1	1
A2OTFJUMQF12ZC	2	20	29	0	51	91
A30QAOLNZ4415R	2	20	22	1	36	31
AKHFP1INL3F8L	1	3	7	0	51	91
ASH0DZQQF6AIZ	0	6	127	1	10	12
A26PUE4D9CPFLH	0	7	11	0	51	91
A17OMSVH3BFNSY	4	3	3	0	51	91
A1GAVCDCJJ78OX	2	3	60	0	51	91
A1BCDC7CT8NZJA	2	3	10	0	51	91
A1CXGXJZZ3AXR5	2	3	6	0	51	91
A3OPRY7N8UT2HU	0	20	5	1	51	42
A9XMQ24ZKXYSN	2	19	29	1	9	7
A2ZGFG276Z2IT2	4	10	17	0	51	91
A145IIE66GBQ1T	1	3	2	1	51	44
A53YUKLHZYRSU	1	3	5	0	51	91
A37273MDBJ4XPQ	2	3	12	0	51	91
A11XOIJ7WKSFWV	1	3	45	0	51	91
A1O6L5PA7H4MK6	2	3	3	0	51	91
AWN8Q7FYS4G09	4	8	17	0	51	91
A1Y27QNN0P9HJ	4	4	10	0	51	91
A89KFOCKCO0OA	1	4	37	1	3	3
AK627XIXYOYT7	4	3	41	1	3	3
A1A6LGM4ULJASA	0	4	33	0	51	91
AK7NGNU7JI215	3	5	63	0	51	91
A1LLR2EA1X6J6M	3	11	4	0	51	91
AN3RI8LIDGS9H	0	4	62	1	26	27
A3NKHJH206QS6L	4	5	7	0	51	91
A3MYF59QZOAN67	3	3	5	0	51	91
A3EPCLPKIOTTL	3	12	7	0	51	91
AS848NI1BHSJB	2	7	29	1	51	44
A1V7UFSX0F1PJY	0	6	11	0	51	91
A1J9T48L93OAKW	2	6	7	1	44	47
A3PO7P9MHI3WY2	2	3	20	0	51	91
A27ZN3BUDWKXE2	2	16	33	0	51	91
A3K8LJJGKU4U96	3	3	5	0	51	91
A2K7PLMI4ZMS1P	1	6	15	0	51	91
AD6EATMKP0ORK	4	5	23	0	51	91
A339W04V45GZJX	1	3	14	0	51	91
A1A1BM6N28X9J0	0	4	19	1	51	60
A2Q9KLA3E0RYNI	2	3	20	1	48	81
A27THSAM78N47Z	0	3	39	0	51	91
A2FPEXSFPA8008	3	7	34	1	32	34
A2JBZOWHL6V8YK	1	5	10	0	51	91
AW7BIYHXUIZ62	0	14	39	0	51	91
AWRPSNNIOF8A0	1	4	57	1	25	31
A1Y8950MYIDY2M	0	10	24	0	51	91
A2CF66KIQ3RKX3	4	9	15	0	51	91
A1BX61VKRENX4B	1	3	7	0	51	91
AI0KS6TKN9599	4	3	3	0	51	91
A2LLWR95JTWX4F	2	3	10	0	51	91
A3W509BVIX757V	3	18	10	0	51	91
A2W8LRISM2O14L	0	5	23	0	51	91
A2HP9H1XJJPTWX	0	3	11	0	51	91
A3F2J5H0IEA7B7	1	5	13	1	2	2
A2999BR1K8MKCP	1	5	3	0	51	91
A44A3MTDGBAEH	1	3	9	1	4	4
A50IIB4PMPLNQ	2	4	7	0	51	91
A1Q9BDNMSQCXZH	0	5	16	1	37	37
AJTP8CML78HST	0	3	83	1	24	25
A26FX2091HJNIE	0	5	9	1	13	13
A1IQ68HCRAHUJ5	1	4	5	0	51	91
A3RZ3YCOPB9N6K	0	4	49	1	51	70
AVNUON4RBG2XF	1	3	99	0	51	91
A1B5Z5OG2NPFDT	3	7	6	0	51	91
A398R165PXFOSS	2	20	12	0	51	91
AI8XVVYFDL2CA	3	6	4	0	51	91
AL7QH8SRS8HKI	1	5	28	0	51	91
A2BDRGW9JGPAIO	4	3	12	0	51	91
A3PRCVKDVNDONH	2	3	30	0	51	91
A2WTF3ZI1MUMBF	1	3	9	0	51	91
A3KUPS6F5MTN16	0	3	72	1	6	6
A2TJQUPTZOD7QE	1	3	17	1	7	7
A1QP3LJUQ4D4B6	0	6	18	1	9	8
ATUVTFJ5N0NDA	4	3	13	0	51	91
ASSYXG9EYEWWX	0	4	5	0	51	91
A38GZDHGZASCYH	4	4	26	0	51	91
A2HFYGE07M3ZJF	1	3	33	0	51	91
A1X2LENOF84LCQ	2	3	85	0	51	91
APZWKX3F1YX37	1	6	70	1	43	59
AMBFK6N4JS5Z2	2	11	28	0	51	91
A27LCANTGRS9HD	3	5	5	0	51	91
AYJOMM0DN8P1R	1	3	92	1	1	1
A4HF7T8L2D38B	4	5	12	0	51	91
AJPTLKQ9P0XTU	3	4	8	0	51	91
A1VSPP140RE4NM	2	3	48	0	51	91
A3VFQD19OR0XN3	1	4	6	1	4	4
A3QB5GGUYO607J	0	4	2	0	51	91
A1NZWNXZRM4Q79	2	4	165	1	51	73
A1R85OCIZCMYX1	0	3	12	0	51	91
APL0T0LY2Y0VR	0	4	14	0	51	91
A2VDSIII404UTO	2	9	4	0	51	91
A2YKS8WFJ6HOO9	2	4	5	1	1	1
A1LOKZN3PV0KHW	4	4	45	1	9	11
A3F82G2IXMJEGO	0	4	17	0	51	91
A20N9RBXNIPZ4I	3	3	2	0	51	91
A30T3QA35IE88Q	3	8	5	0	51	91
A2XFJUAVUEHP7X	4	6	32	0	51	91
ADF6DHCV8K2BC	2	4	7	1	13	12
A104QGECCAFCI9	0	3	6	0	51	91
A1R10Y7FKVY9DF	2	3	5	1	1	1
A260487GNX1YAU	0	3	15	0	51	91
A7B3VXPB32I96	1	4	8	1	14	13
A2ZIFVMN1F35NZ	0	10	19	0	51	91
AV9M1PH5LUOM	3	13	19	0	51	91
A1H1ER8QYQVSIC	4	3	24	0	51	91
A3NG7X4APIV649	0	6	14	0	51	91
A25IBZXBHJOBA2	3	4	9	0	51	91
AW7VVW61YKZIQ	4	20	60	1	22	30
A1PNT1D0OBHLPV	0	5	18	1	19	15
A11ZQQZ5XJ3QWH	4	5	20	0	51	91
A3JL3YQYI7OR5O	1	4	9	0	51	91
A1BCELALEBRHRN	0	4	8	0	51	91
AEUMX99O5E79A	2	4	1	1	28	22
A1SNUCX9Z7WRF3	1	3	5	1	36	33
A2RPZTZP8W80W	3	3	24	0	51	91
A32QWD5DEY4LDU	3	20	2	0	51	91
A21SESEJ8E52B7	4	3	52	1	37	62
ACPF5ZJFQ1ODK	3	4	9	0	51	91
ABZ74LUV5FMLB	4	5	5	0	51	91
A2ZY49IDE6TY5I	1	15	11	0	51	91
A1KOU9EM98MVG9	3	10	10	0	51	91
AH7EXK88CDMP9	2	3	11	0	51	91
A39Z2B6SZKCUZO	2	8	3	0	51	91
A3EHGFICMOIPBX	2	5	11	0	51	91
A2VPJDOF6UN6SN	4	5	12	0	51	91
A3VZRQPPTD21RD	4	5	38	0	51	91
A2HGR9VKTF4P1D	3	4	6	1	7	7
A13UZJNCBCQM7S	3	8	5	0	51	91
A3UFTG2J4MCIJT	2	6	29	0	51	91
A22PKZZK5DSONS	4	3	2	0	51	91
A1VF5LN6SHFVFJ	4	12	8	1	4	4
A28E692X2JEEDZ	3	9	6	0	51	91
ABLXCBRLM4SBN	2	3	9	0	51	91
A3R19DW01TMQ5Z	0	7	4	0	51	91
A3HDTWBLQS5VWQ	0	3	6	0	51	91
A3DUKBOFNCVOX8	4	6	12	0	51	91
A1L5GWCBYX07PT	1	5	5	0	51	91
A37D2TGTIXRV2N	0	20	14	0	51	91
ASOWZ5NOSV6NC	3	4	151	0	51	91
AIICRAC7PAS57	2	3	1	0	51	91
APAZZ9W4H4F7M	1	4	10	0	51	91
A3TAF7M58DN46F	4	9	24	0	51	91
A26NSWOAKB86LM	1	7	4	0	51	91
A32UO176SXEBXX	3	5	71	0	51	91
A177XBNQ3ZPBBI	3	16	30	0	51	91
A1K3CXD5NL9HB4	1	4	28	0	51	91
A27Q1X75QCWTID	2	9	1	0	51	91
A3QWC6OUH0JMI	1	4	9	0	51	91
A1X0JVM9QJAF7I	0	5	5	0	51	91
A33XE32OLAY7DW	3	3	10	0	51	91
A2D4FQHV506EPB	1	20	0	1	22	13
A1HKBGI59UP6IM	4	4	4	1	12	9
A1R2KTE4POIOVE	1	3	13	1	16	14
A2BJ9I0BQ1LH5S	2	3	35	0	51	91
A3K5TJ1USJ3B51	3	6	32	0	51	91
AIQTCLAMXS26O	1	3	7	0	51	91
A1XMD6DGGT9RUJ	3	4	14	0	51	91
A3K5FSC64MC2CQ	1	3	6	0	51	91
A3UTHCQS7RXV3A	0	9	13	0	51	91
A30HIH5U76OK6D	0	6	3	0	51	91
A39IW64JWDI7B3	3	6	3	0	51	91
A3MAXGM5AU7DM5	4	7	145	0	51	91
A1NX6V63RROIYA	0	4	18	1	12	12
A1Y2UUVRAHSJ05	3	7	13	0	51	91
AU8CFADVV3C6C	0	3	9	0	51	91
A34GM17T6WTJDK	3	20	8	1	51	57
A20MX3VMBMMQJP	3	4	12	0	51	91
A2QKQGCSPCUN8	0	9	21	0	51	91
A2RK16NY8NH1P2	2	4	26	0	51	91
A2K7ZKYVDT9M1X	2	3	23	1	7	6
A3VCEWSD7ILOXH	3	3	32	0	51	91
AMOTFDEBSILD0	3	5	11	1	38	80
A382KWIKXR9RYR	1	4	102	0	51	91
A21ILC74IUXA8Y	1	6	7	0	51	91
A422TIGQH6GJ5	4	3	16	0	51	91
ALV36ZC8V0GZI	0	3	5	0	51	91
A3VY58800XYHH9	4	3	55	1	51	76
A2O3MEY92VRRF2	4	4	92	0	51	91
A10Q8CLJW20DZT	1	3	3	0	51	91
A2ZHBM7CAZY7VQ	4	10	4	1	35	27
A34W3C38EAN5WL	1	3	8	0	51	91
AWH5PLJU61BMG	1	5	170	0	51	91
A1YN5X8LVEJTO1	1	3	15	1	51	67
A32DXKK0YBRNPV	0	9	8	0	51	91
A2IVF4BCLAVQN2	4	7	25	1	26	28
A1A0LLIERXS9OQ	3	3	18	1	34	54
AJ75JYABQZLXQ	2	12	6	1	29	27
A27ELAI7GNIS37	2	8	14	0	51	91
A33W24A8DHGSD6	2	10	30	0	51	91
A2Y5XCN7RQQVM2	2	4	6	0	51	91
A1486KL0IOM7VM	3	20	11	0	51	91
A2OXQ24IM1BGR4	3	4	6	0	51	91
A1AI18HNONDXKU	3	4	8	0	51	91
A17OB8ULOJ5U50	4	7	11	0	51	91
A231K6XQ2ZJH0B	2	5	6	0	51	91
A1OJOKQ8VXWJOH	1	3	7	0	51	91
A1J3T2AHYBSRBI	3	20	33	1	23	27
A2RVJTV50KPSWZ	4	5	35	0	51	91
A33PVCHCQ2BTN0	3	20	47	1	7	7
A2WMMTJN99IQYZ	0	4	51	1	1	1
A2HTHEM5T76V8L	3	3	2	0	51	91
A8UR5CYCX6FLF	4	5	14	0	51	91
A1EGNQSE9GBD36	2	3	5	0	51	91
A25RS3RXJE73FY	2	7	4	0	51	91
A2ZVN4MCUIZEX6	4	7	12	1	1	1
A11NZ7LFFI6K1D	0	3	6	0	51	91
A3VEUZAPZK0U9A	3	4	12	1	12	12
A3IMQSE3KFFKQR	3	3	114	0	51	91
A58CKSDLI2QRX	1	17	4	1	5	5
A28YTJGIZY277M	0	5	23	0	51	91
A26OTKEK2ZK6P3	1	5	7	0	51	91
AFTLY73R6MLQA	1	5	13	0	51	91
A214DWZLDHAETM	4	3	17	0	51	91
A12VDGJCWHS8I3	0	3	25	1	23	30
AF5TYIYAMGZYZ	2	3	22	0	51	91
A1A3VXAK3HR6U6	2	13	5	0	51	91
AR2IRQZ0U121M	0	5	11	1	1	1
A2E4MQDS500RDE	1	5	5	0	51	91
AR4T6MHMX375H	3	3	3	0	51	91
AYIXP9XNIXF07	3	5	3	0	51	91
A1CEO7S4330SW2	0	3	5	0	51	91
AXHDY4I42WSLW	2	3	7	0	51	91
A2BSNLO66XIIBF	4	3	18	1	2	2
A31JC6RV4951A0	3	5	7	0	51	91
AF2GA3EI62GNY	2	5	42	1	34	44
A22EGNCQQJAIGV	4	6	98	1	48	83
A3FJFALEU0BBN3	0	3	23	0	51	91
A35N09WUHQCM66	4	5	8	0	51	91
A134WY3FYC5K3E	4	3	21	0	51	91
A3TPD4JZKMEY9N	3	5	17	0	51	91
A8R6Y9VMW3TL9	4	5	10	0	51	91
A2PGY99KUUQKTS	4	3	2	1	51	63
A2G78U5SPSQ3PX	0	5	25	1	24	27
A16ZNEZKMB6NYB	2	3	8	0	51	91
A1Z7CY580NYNFD	3	3	32	0	51	91
A2I57MSZN024KM	4	3	58	0	51	91
A1I3XTE6TO8E23	2	3	12	0	51	91
A3OKV3BHJCWGSZ	2	5	19	0	51	91
A5EQCS761T5OC	0	14	4	0	51	91
AJF85EJ6Y2X0U	2	7	6	0	51	91
A37TRTZRNGK60S	3	3	7	0	51	91
A12XKCM5DZ1B7A	2	6	23	1	4	3
A3NRIS6JOJ2R8K	4	15	8	0	51	91
A3HJPO9F59YA98	4	4	31	0	51	91
AA1UXLQ5C2S3A	2	10	7	0	51	91
A38M7SJL6JOVBZ	1	3	20	1	14	14
A92LDK2FCTXDN	2	3	5	0	51	91
A1I3SPGTEDK430	2	4	6	0	51	91
A3GJPLCZCDXXG6	1	6	92	1	47	88
A7O34KA1PSY3I	2	17	14	0	51	91
A14E7LZASLSX36	0	6	0	0	51	91
AGJGF68630425	2	6	14	0	51	91
ALQY22U9JTNCQ	1	12	43	0	51	91
A1ZOGXM30B65FU	2	10	9	0	51	91
A3F2VVIQIY6U64	1	20	2	0	51	91
AY3I2II95CGOR	0	3	48	0	51	91
A2USMIT2CSA08	0	4	18	0	51	91
AVK2O4FBHXQ2W	4	3	3	0	51	91
A1HS9BEXAN1OCN	0	3	8	0	51	91
AVU3LE3F571TP	4	5	17	0	51	91
AOTON0WIC9O9M	4	3	7	0	51	91
A1OKWWEZSU5NTM	1	6	21	1	51	64
ARIDYUP102OL	2	4	12	0	51	91
A3L8DLR4C7HFCE	0	3	28	1	21	21
A8LFNRY6Y9HB1	3	3	9	0	51	91
A1138UIXWPX63A	2	3	21	0	51	91
ACELEUBPR68AW	0	3	26	0	51	91
AT08NIODVL3GP	4	5	4	0	51	91
A7Z52FWZJTSH2	1	5	101	0	51	91
APIZEDWCH99C	1	5	33	0	51	91
A28BUET3I8UH96	0	3	6	1	51	50
A2FOTZOZIDLL5J	4	7	36	0	51	91
A0815414IQ081GR6BB0I	1	3	3	0	51	91
A1S82INWF6JCN4	4	3	28	0	51	91
A1LP60PU060XFY	1	4	27	0	51	91
A17DW6SUOC70DJ	0	3	7	0	51	91
A3EQ03LUCUTE6Q	1	10	31	1	51	82
AW5JSQCHC2ZJO	4	20	14	1	4	4
AZ2X6I3D6RFH5	1	3	1	0	51	91
A12N7RHAEWT8RA	1	4	3	0	51	91
A33K9ZSC6W7N1X	2	5	2	0	51	91
A10QB8RAEYKYL0	4	4	13	0	51	91
A2861ZOB823G3B	0	7	7	0	51	91
A110M2KRZB0IS3	2	6	3	0	51	91
A28RO2TPZOKGCP	0	5	40	1	51	40
AXHETL0M8XZPT	4	3	33	0	51	91
A9Z8K9AHVDI9U	2	11	2	0	51	91
A2QF8425V80NU2	3	3	6	0	51	91
A221I8ZQK41UDV	2	3	0	0	51	91
A2AGQEL3O3S9H6	0	3	25	0	51	91
A2O4XBE824EO1G	3	3	5	0	51	91
A1V23RXLRBR73T	3	15	14	0	51	91
A21WM2LA6O94XD	0	4	3	1	51	38
A1BPPZINVQ2CE6	2	15	4	0	51	91
A1IH0SOQAJKLDK	1	4	48	0	51	91
A2QSGQAWZ11J2	0	3	8	0	51	91
A2YNTGGQ8A4QEK	4	3	1	0	51	91
A1BDRZKDK67OXI	2	3	8	0	51	91
A6S9V4L6Y1H8D	3	3	4	1	20	18
A3JRCY2EE54SX0	0	3	42	0	51	91
A3SH7BYDGVVJI2	1	3	78	0	51	91
A3SU48A49T9TKR	4	5	3	0	51	91
A2GHPDLRMWL96C	3	4	6	1	1	1
ASLHOMCVQI6BM	1	7	19	1	12	12
ASZBYR4OU0NQI	3	4	5	0	51	91
AVLSGR94E3ZVE	0	10	15	0	51	91
A22BY6LSKXFZ8J	1	3	6	0	51	91
A3SAP1GZDBKENR	4	8	80	0	51	91
A20K2DD77JH8EE	0	20	3	1	20	17
A1QAOZV4ZAGDN6	3	5	9	0	51	91
A2JY2IMWTU4FLM	4	4	6	1	9	9
A2TYOUN7A2UVAU	2	10	7	0	51	91
A31NJTE60MEYBL	4	4	16	0	51	91
A2NBKS27M3ORAC	4	6	5	0	51	91
A23HGW8U6954DF	2	3	4	0	51	91
A24H59VYY8C4FK	0	3	23	0	51	91
A3KSFGJAKQOHXV	3	3	29	0	51	91
A16N4QIGE921LK	0	3	17	0	51	91
A1QICG5V75AT0N	3	4	17	1	10	9
A1KSDP5TP2IGWD	3	3	72	1	9	6
A26IRZJV6D220M	1	16	14	0	51	91
A20M9XKQNEB1PE	2	3	4	0	51	91
A1M0PE58NRYMSB	1	3	23	1	9	9
A139EDZNBVH4AX	1	6	3	1	7	8
ARTL8Q5NJF7WF	0	6	7	0	51	91
A3POP3AO0D5GRV	1	5	63	0	51	91
A22S6IN8PWZXN0	4	4	4	0	51	91
A3FMXFMMLI91MY	0	3	6	0	51	91
A2QKXW3LDQ66P5	3	20	4	0	51	91
A3LD93WDUDND53	2	4	35	0	51	91
A3GBQFV3SMMS0Q	4	3	50	0	51	91
A2MDROE92NDPD0	2	3	3	0	51	91
A2ZRI981TBYL1T	2	20	17	0	51	91
A1MA0AXH2GTOIM	2	5	13	0	51	91
A2CRHOO0YX9XFO	0	3	7	0	51	91
A1PGVW444QUMR6	1	17	9	0	51	91
ARX0XPPN7P5QI	4	3	19	0	51	91
A2ULI9R0G9FUGK	4	4	10	0	51	91
A1ZR54GWZM4QYK	2	7	17	1	3	4
A3RJXX349SI6GD	0	3	4	0	51	91
A2XHZ7VYREN2DT	0	20	11	0	51	91
A39SCUE88OGUHE	0	5	3	0	51	91
A25P6WWHOY5SCP	1	5	3	0	51	91
A390S5E3GXJIX5	4	12	56	0	51	91
A2DIEWXFK8W03M	0	4	5	0	51	91
A3TIPS2A8Y9NRN	0	3	4	1	7	7
A3RD21P8CL5KXA	4	6	48	0	51	91
A33YCIRMFAQYB0	1	6	22	0	51	91
AWIB9VQKLIK91	1	3	41	0	51	91
A3JZU9HMOHSI00	3	6	5	0	51	91
AP1JWAY7J1TSD	0	4	3	0	51	91
A20A3WVKARLQR1	1	12	21	1	46	85
A2PU5IDX61XJ7A	2	12	24	0	51	91
A2WUW5HYEXGREG	1	9	2	0	51	91
A3DEVV7HPYZTCN	3	13	9	0	51	91
A3EATR6A9VWRQ3	3	3	13	1	7	8
A1DP4SLO68X687	1	3	27	0	51	91
A9REEKTBGZ5W0	0	11	8	0	51	91
APCU5MPM2Y0LY	0	7	4	0	51	91
A2RWUNYAPKFP5N	4	6	6	1	2	2
AFE3S8KVNS39U	0	3	23	0	51	91
A1VPXKC59XKWLA	2	5	23	0	51	91
A1ILBM5X0JB1W4	0	4	9	0	51	91
AH0C5DIY7MGE3	0	6	103	1	4	4
A3AM668XTALO04	2	3	2	0	51	91
A2HV049O5J1IKU	4	3	9	0	51	91
A3M7YXF4H84X5V	4	7	13	1	46	68
ATAUFAUJHEF4E	4	4	4	0	51	91
A1PDK6P3S9IH7U	4	3	27	0	51	91
A2RX3732QF5S1F	0	3	10	0	51	91
A2P2SNUCWMDTZZ	0	5	68	0	51	91
AHH837IRQP6PT	2	3	7	0	51	91
A2172P7UERAOQU	0	3	4	0	51	91
A143F8QE8SNCKY	2	10	25	0	51	91
A2EIZTSNBS63VA	4	4	13	0	51	91
A2NX6MFZP8TM6S	3	3	10	0	51	91
A12HI3OF0F6GJY	2	7	4	0	51	91
A3JJ0JDZREXI4A	3	4	9	0	51	91
AHDMSE54XAGJ0	0	6	4	0	51	91
A301B6L3TCD7WL	3	3	23	0	51	91
A31ENE1ZVWEDLU	1	5	53	0	51	91
A35TUDKSX53ET8	0	3	8	1	8	6
AQDKF1INNRJBE	3	4	63	1	31	35
A20A523DFHLRBT	1	9	22	1	51	57
A184FUWGMCF8UY	0	4	1	0	51	91
A1J4VIYHH8YOUM	0	3	139	1	5	5
A28POO5PE9VLBB	0	5	7	0	51	91
ARFCFY2JIZLU2	3	3	13	1	33	34
A2E7O93NVT1YIJ	1	3	10	1	13	11
A24RLADV98RHSM	4	9	11	1	3	3
A1L1B3AXDFTTQH	0	3	9	1	46	83
A3QYL7748HO98E	4	4	10	0	51	91
A1ACMQXCUDY7V	3	3	4	0	51	91
A1XDMYX8QOW07N	4	12	0	0	51	91
A2SP41NNR0KMV2	0	3	10	0	51	91
A2WJ1XBJUZVKH3	2	3	4	0	51	91
AQC99Q29E10Z	4	3	17	0	51	91
A3R3PD5XPTQ7CW	0	5	31	1	6	6
AU4AAXG9ZJAZX	0	3	8	0	51	91
A2YXG7EVU2H4W2	1	4	53	0	51	91
A1BR7B2D7QXL83	0	6	12	0	51	91
A64NUTE3FGYSP	0	11	34	0	51	91
A3E7E854VCA4E7	3	20	39	0	51	91
A3DN6PSUHAGIII	4	6	12	1	51	45
ARILURHXP21AL	4	6	17	0	51	91
A1DCAY310FQ2HC	3	4	9	0	51	91
A2HK61GMV2BK7A	3	5	75	0	51	91
A34G1GTMQGEDUN	2	7	28	1	51	49
A3HKCH8GRNQR9P	2	3	23	1	51	48
A38K04MT5LR0JC	0	7	20	1	12	15
A24O7OJ689YFPJ	1	10	126	0	51	91
A1FMRC8KE0K8PQ	4	6	14	0	51	91
A23GY2BFXCYHSD	0	3	11	1	16	16
A3O9F8ZI5TOE4M	0	11	3	1	6	6
A3VODUX6PTYV7Y	2	4	11	0	51	91
A11LC938XF35XN	3	6	3	1	5	5
A18X704S5M9GYA	4	4	4	0	51	91
AIA46KAE21J09	4	3	7	0	51	91
A3QCY8ODJBGFLH	4	3	40	1	51	43
A9W9XUB819Q4Q	3	3	27	1	51	66
A193G2YEDPU1L7	1	4	96	1	51	78
A3QNQQKJTL76H0	4	11	8	1	2	2
A26313T6GWJ59M	2	3	3	0	51	91
A110OR4F8GNKPO	4	3	34	0	51	91
A3NUUJF2S2ZWAD	2	6	50	1	20	20
A2QWHEI914GHRZ	3	9	7	1	2	2
A2K0H6HYH8WB5F	3	9	4	0	51	91
A1K7GYL8FWRGOG	1	5	26	0	51	91
A1HJY9S58DFJ4Z	3	3	4	0	51	91
A2AMSTTZ4OCKCT	4	3	173	0	51	91
A3UBJB6BZ2VM3G	4	4	11	1	51	56
A296PCGG1JHD7X	0	3	155	1	12	16
A2SOGFRG1AC7J8	3	5	4	0	51	91
A1GRIPPFYMIF0P	2	12	18	0	51	91
A1RQCHEUH50KQU	4	4	6	1	1	1
A1ES2Z4ZX6IWBK	4	12	29	0	51	91
AEO1PJTWZ7DH4	4	3	11	0	51	91
A19YOYY7FLQMA6	3	20	1	0	51	91
A267YDFDZKKQWN	2	11	17	0	51	91
AG2IEP1MJQHFS	3	4	29	1	7	7
A3OFLIA0S929XR	2	4	2	0	51	91
AO4RDTZLAGCJ5	1	5	28	0	51	91
A2IEA81JFUH2V7	2	6	29	0	51	91
A2GNDRD56HYE40	1	3	5	0	51	91
A1S0A9R1UQNYKE	0	3	22	0	51	91
ASWY1ECMJHAVE	0	8	8	0	51	91
A27PFOZAKVK484	3	5	18	0	51	91
A2EJQ9TQ8WBOQQ	0	6	7	0	51	91
A3S15YGZ6W6EV2	3	9	18	0	51	91
ATTPH78IPZYSW	3	4	5	0	51	91
A26Y7EG7D26O23	4	4	10	0	51	91
ASZJ2ZEES94JW	2	4	21	0	51	91
ANNBG6YSIOI72	4	5	5	0	51	91
A1JK1JTP6YKEX0	2	3	12	0	51	91
A2580RNAWZVWBO	1	3	38	0	51	91
A1165NF3MYW18K	0	3	8	1	1	1
A3V9M50SZJ2A2D	0	6	4	0	51	91
A3QTNN2IVZT6VS	2	3	9	0	51	91
A7SX2HFLF3CU0	2	3	9	0	51	91
A30ZO4M9CFHV85	0	4	2	1	1	1
A3IMQHN9KSTYV7	4	3	9	0	51	91
A2TA40MV2H4O6F	2	3	13	0	51	91
A14N44I8XV8WS	3	3	2	0	51	91
AY2ZQGM1UBP5L	1	3	21	0	51	91
A85TJ9LFD21IU	3	6	3	0	51	91
AYA3H88R6NRBC	0	3	18	0	51	91
A1RL8LQCMWU5PE	3	4	8	0	51	91
AD64PMSG5QN9T	2	6	3	0	51	91
A2ARYU8MJASROQ	1	9	14	1	1	1
A3CBCVHIK3G76X	3	5	2	0	51	91
A1J77ISDKOQHFC	4	8	5	0	51	91
A18R9WW8XB2IJ6	1	4	36	0	51	91
A2OW54IN143NN	4	3	114	0	51	91
A3EPRK98GVNJ72	1	3	99	1	31	36
A2V4ZEM7Z5MYVI	4	3	80	1	34	54
A2S0HZ2WHXRKD	4	3	4	0	51	91
A2TS69HD3UWXAA	3	5	16	0	51	91
AQWYMRMASUDVO	0	5	6	0	51	91
A1F9K10Y89QHVC	3	3	9	0	51	91
AZ764TQN6DC3X	0	4	5	0	51	91
A1UB84NKI8L3AY	3	3	2	0	51	91
A1YE1MVN4NQRIM	1	6	2	0	51	91
A3PB5GHQOS6BCW	1	3	4	0	51	91
A1NV70AKIDNIBL	3	3	5	1	18	19
A1OUQCTNVKPVR9	0	4	9	1	2	2
A272ID8UFOZERC	2	4	35	1	8	9
A24QJT338UJ7PV	2	3	2	0	51	91
AOKT7R3V6P6RC	4	4	16	0	51	91
A1YAGM2QOSAAOT	1	12	30	1	51	76
A2IJNUNPOZ1J7Y	4	13	20	0	51	91
A1P2LRONLCFGYF	0	3	101	0	51	91
A1I8ON1X0B2N2W	3	4	7	1	1	1
AQ9T7HRXIRSQS	1	4	37	0	51	91
A1ZSSN5R7HUQH8	0	3	18	0	51	91
A3T763X11BU3EI	0	3	5	1	1	1
A3NH3YHJFB57FX	2	6	78	0	51	91
ASKCLL8QB7JTG	4	10	99	0	51	91
AEMDIBO1WWK0E	3	3	19	0	51	91
AF5Y30EFUDDY3	0	5	17	0	51	91
A1KRHPVG6LHVV3	2	4	3	0	51	91
A1CA2O9APTJMLG	3	3	4	1	16	14
A1T50474GOXDJJ	3	4	6	0	51	91
A29SPLUA24ZONQ	3	8	10	1	1	1
A3C4Y079ZFOUQY	1	4	132	0	51	91
A2GTIFN18TRB3	0	3	4	1	51	27
