user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
A28ZX19G8BIXBP,audit,158c3fdc152e59444f00ca0c21ccfa752dfd1de665b3a3da18b61af0636ce4b0,6.0,153.0,25.5,34.0,0.8333333333333334,0.8333333333333334,137.0,22.833333333333332,958.0,159.66666666666666,0.5621307253245004,0.1225071225071225,478.0,176.0,3.1198524346966514,2.5649493574615367,0.0,5.0,-1.310158610343933,-1.3206937313079834,-0.010535120964050293,0,0.11665671772920212
A1574S23MT2UXT,audit,15a56ff9149c582ef35bd20dd8b768fcc0b3ca10cc9b40410c18ec5331e4ccf9,4.0,46.0,11.5,33.0,0.5,0.5,42.0,10.5,376.0,94.0,0.7650559042541225,0.1915367483296214,292.0,117.0,2.6389531846439542,1.791759469228055,0.25,5.0,-0.21845903992652893,-2.0634360313415527,-1.8449770212173462,0,0.13920431429145907
AGHXULILPQ80Z,audit,15bbc1f2901fb934cc5b6d412e9111f1da1e65534b0e7ff6abfad3a0ec6c04c6,12.0,331.0,27.583333333333332,34.0,0.8333333333333334,0.8333333333333334,291.0,24.25,777.0,64.75,0.6517858147760368,0.23306233062330622,963.0,351.0,2.5663162625955493,1.791759469228055,0.3333333333333333,5.0,-0.5317660570144653,-2.3969886302948,-1.8652225732803345,0,0.07288953567582233
A346CO56SBOATD,audit,15bce4f1f4fad6bf78a6e535da5af98a3148f49fe48d373de2208ce5a1c77b68,2.0,65.0,32.5,33.0,1.0,1.0,57.0,28.5,136.0,68.0,0.5607268759442672,0.5403726708074534,173.0,57.0,2.9753212762938634,2.4849066497880004,0.0,5.0,-1.392364501953125,-1.3288675546646118,0.06349694728851318,1,0.12993683760865535
AZHOPYR1YH3TS,audit,15c2f2a8e775369d2767f807c838b91e78318d2bc559dd0f5d36db2b7b434659,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,249.0,124.5,0.4137803979366249,0.3601694915254237,171.0,59.0,2.0871936349478184,1.6094379124341003,0.5,5.0,-1.2496984004974365,-1.6553478240966797,-0.40564942359924316,0,0.11698905092779234
A1BI8GD8F06D7B,audit,15c82f4b9b179b4402fa13d1948cd69548505c3558155c109fd20b9e04edfec6,4.0,70.0,17.5,33.0,0.75,0.5,62.0,15.5,615.0,153.75,0.6718407668231613,0.13458528951486698,332.0,116.0,2.6996897292965514,1.791759469228055,0.25,5.0,-1.0355331897735596,-1.0937364101409912,-0.05820322036743164,0,0.13290395833797458
AOTMP0OKJOUWI,audit,16022060aae1ed92769b130e0d1bec1429e2619946cf435ec98195acae3c67ca,6.0,199.0,33.166666666666664,34.0,1.0,1.0,175.0,29.166666666666668,752.0,125.33333333333333,0.43560312399143214,0.28619528619528617,514.0,175.0,3.6257242811959802,3.2188758248682006,0.0,5.0,-0.07587382197380066,-0.9380232691764832,-0.8621494770050049,0,0.12904668875034217
A1PBJAGILX2ONV,audit,160c459a586903b9e8751fd69b47554b038e0c0488b56920767077962ba9f17b,2.0,40.0,20.0,33.0,1.0,0.5,36.0,18.0,64.0,32.0,0.7626558224384311,0.6013986013986014,171.0,59.0,1.844439727056968,1.3862943611198906,0.5,5.0,-0.15451088547706604,-0.4410812258720398,-0.28657034039497375,0,0.13067602003679255
A210XWFTYBBXZJ,audit,1623480a6c1bae788c95931df8c5b31c5b6e7d7172b34bd45cac3fafae82f304,3.0,100.0,33.333333333333336,34.0,1.0,1.0,88.0,29.333333333333332,251.0,83.66666666666667,0.5545348283661516,0.3481781376518219,257.0,88.0,2.5498975412371716,2.3025850929940455,0.0,5.0,-0.8870490193367004,-1.390864372253418,-0.5038153529167175,0,0.09058271457171
A12OIOZHEY1YEY,audit,1656af71d54bde0f5dbc6f4cf0ff54a96c64658e2e3045ce6dd153f2f30ef2aa,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,412.0,206.0,0.31907297053479533,0.23056300268096513,172.0,58.0,2.1242476210246792,1.9459101490553132,0.5,5.0,-1.626503348350525,-1.6378990411758423,-0.011395692825317383,0,0.09825411710777747
A21WANBYNYXU0O,audit,1667f1b137655e2c99fa668d2127c6de9c52ba20dbdce0a7ff3f874331c2d09d,2.0,72.0,36.0,37.0,1.0,1.0,64.0,32.0,222.0,111.0,0.43906938325991185,0.3656387665198238,165.0,64.0,2.4849066497880004,2.4849066497880004,0.0,5.0,-1.1943867206573486,-1.3356152772903442,-0.1412285566329956,0,0.09691879468082668
A2DLUJYXL9FOE2,audit,166c8b4d2911c1a574f3f525bb0a973f3dc6cdc3574f473a0731b327909c299b,10.0,253.0,25.3,33.0,1.0,0.8,225.0,22.5,549.0,54.9,0.6606581658495876,0.4174757281553398,858.0,291.0,2.010749627740781,1.6094379124341003,0.6,5.0,-1.4928267002105713,-1.6075971126556396,-0.11477041244506836,0,0.07592229494336294
A3GCPNKE99I8X8,audit,1686319e6ec391cdff2393f6971becd49b18aff16615a715d52f0189e4fe978d,3.0,83.0,27.666666666666668,34.0,1.0,1.0,75.0,25.0,239.0,79.66666666666667,0.5938872845099549,0.3438735177865613,258.0,87.0,2.8713189532828487,2.4849066497880004,0.0,5.0,-1.128397822380066,-1.7819973230361938,-0.6535995006561279,0,0.10201844302279467
A3JW2HT22TPNV8,audit,16a6208d360577a7b653b19dc10749b28e6b8a09d7cea2e761c1c3714346dbbe,3.0,51.0,17.0,27.0,0.6666666666666666,0.6666666666666666,51.0,17.0,51.0,17.0,0.8476267095736123,0.7610619469026548,257.0,87.0,3.1172799780832943,2.70805020110221,0.0,5.0,-1.3506271839141846,-1.3699871301651,-0.019359946250915527,0,0.14728604849681515
AW4043RG2RTQQ,audit,16a8b17f66af18baaec561059f7a28789e0465ac5711a5c1bf7cc2a71970357a,3.0,48.0,16.0,29.0,0.6666666666666666,0.6666666666666666,48.0,16.0,48.0,16.0,0.8556245686680469,0.7478260869565218,244.0,88.0,3.2581155027376325,2.197224577336219,0.0,5.0,-0.39193812012672424,-0.7394997477531433,-0.34756162762641907,0,0.16842722225636517
A15NPHT6V8PSGG,audit,16bcd5bdcc11c2a522b5e7f2806717d2de5a354624c8bbc1deb467f1587daced,8.0,230.0,28.75,33.0,0.875,0.875,202.0,25.25,670.0,83.75,0.5793139825193652,0.25595238095238093,650.0,231.0,2.8371998844505733,0.6931471805599453,0.25,5.0,-0.58502596616745,-0.903753936290741,-0.318727970123291,0,0.1219613468415602
A1WV7QZ57F2CSV,audit,16c9c4034b8703036c7d808e77f187dd20ab8f61ff30a02eca4eacd46945368e,11.0,214.0,19.454545454545453,35.0,0.7272727272727273,0.6363636363636364,194.0,17.636363636363637,571.0,51.90909090909091,0.7204203140900449,0.31970260223048325,925.0,322.0,2.3561719141215702,1.3862943611198906,0.45454545454545453,5.0,-1.0590167045593262,-1.5190423727035522,-0.4600256681442261,0,0.09981224047260227
A2UZWRTYAM5ROV,audit,16dd804faf121cb9bae96c40bcffb3decdea71352e642d325d0d4078f94db03e,6.0,96.0,16.0,33.0,0.6666666666666666,0.5,88.0,14.666666666666666,495.0,82.5,0.7135602138838254,0.24641833810888253,457.0,175.0,2.8160837792448477,1.6094379124341003,0.3333333333333333,5.0,-1.1846122741699219,-1.274242639541626,-0.0896303653717041,0,0.1610912429739252
A4XS0HMJ1HOQM,audit,16ebb6a779d6873e2ebc6f675ea88c8ca604be766c90e2037ec1be367bf3c9f9,2.0,36.0,18.0,33.0,1.0,0.5,32.0,16.0,88.0,44.0,0.734416533758639,0.5029239766081871,171.0,59.0,2.2499048351651325,1.791759469228055,0.5,5.0,-0.1097787618637085,-0.9148910641670227,-0.8051123023033142,0,0.14610763354576378
A2OAQHQRJQP6J7,audit,16fdee0110e8ba1e592508a711a75e9e34e4957204385e7f9c66083324306656,20.0,523.0,26.15,33.0,0.85,0.85,467.0,23.35,1584.0,79.2,0.6495425139370193,0.1574074074074074,1664.0,580.0,3.5099912665650015,1.791759469228055,0.05,5.0,-0.9932094812393188,-1.8690776824951172,-0.8758682012557983,0,0.07172298844072332
APWNNAKW057R9,audit,170bc7362390831f5398708c53d74940eee7d7306a05c29f42f510c8b216eb37,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,36.0,18.0,0.8524590163934427,0.7049180327868853,165.0,58.0,1.9560115027140728,1.6094379124341003,0.5,5.0,-0.5270646810531616,-0.5376682877540588,-0.010603606700897217,0,0.15312752107225971
AY3D7DG5L5WCK,audit,172ddc701194285d425742b36450e0ce9ff86fa6cb738a53835ac4127af3026d,20.0,392.0,19.6,33.0,0.7,0.65,356.0,17.8,1277.0,63.85,0.710511488070267,0.17768595041322313,1523.0,581.0,3.282550075197853,2.0794415416798357,0.0,5.0,-0.6397975087165833,-0.9044661521911621,-0.26466864347457886,0,0.08218109591834148
A39JJDXFE84BPA,audit,173cec6afde1fbe7dff2a662a4dff770eeac4a65f3b52fada1ead333c405bdf0,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,39.0,13.0,0.8959999999999999,0.688,217.0,87.0,2.4213433809665097,1.9459101490553132,0.3333333333333333,5.0,-1.3483680486679077,-1.4723658561706543,-0.12399780750274658,0,0.17350657144516435
A4D5B7Q8A7PA6,audit,1755edf1f64847112d778d47dc6a5d39fa6bda2af75bc9825394191f4c6be938,6.0,165.0,27.5,33.0,0.8333333333333334,0.8333333333333334,145.0,24.166666666666668,418.0,69.66666666666667,0.6209822193985848,0.3233082706766917,475.0,177.0,2.7771708196630187,1.9459101490553132,0.16666666666666666,5.0,-0.9268866777420044,-1.4000599384307861,-0.47317326068878174,0,0.10977809989836254
A2U91K21IP9JNW,audit,1770ec327abf16c3f24a8cb622d2e2aa204a82e47b383789665c2927746e3238,4.0,17.0,4.25,9.0,0.5,0.5,17.0,4.25,17.0,4.25,0.9547872340425532,0.9042553191489362,331.0,118.0,2.55747736332596,1.6094379124341003,0.25,5.0,-1.8214080333709717,-2.056213140487671,-0.23480510711669922,0,0.1452562910384067
A1G4WLQKJW4M2O,audit,17760ebaa8bbefae60d45aca499adf402700ec05f88f6a0f2a6478ba304c305b,3.0,72.0,24.0,33.0,1.0,0.6666666666666666,64.0,21.333333333333332,105.0,35.0,0.7403036884769034,0.5657894736842105,257.0,87.0,1.4391627045121034,1.0986122886681096,1.0,5.0,-1.543150782585144,-1.677660346031189,-0.13450956344604492,0,0.13341602787005577
A3S801EXW1YK1,audit,17db81445060554322ff51ef247e4bfe6b203df380131345394561a0e8dbfb73,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,169.0,56.333333333333336,0.6097145973084347,0.5308641975308642,258.0,87.0,2.0971897131861064,1.791759469228055,0.3333333333333333,5.0,-0.18438729643821716,-1.0658721923828125,-0.881484866142273,0,0.10087261447264602
A2YSC34B477R0T,audit,17f4af4261d33a0b4ef3a0cfb59091aeaaf976bfb23551577f77b8929674de24,2.0,7.0,3.5,7.0,0.5,0.0,7.0,3.5,7.0,3.5,0.9623655913978495,0.9247311827956989,164.0,59.0,2.6287476860138907,1.791759469228055,0.5,5.0,-0.7387340664863586,-0.9139917492866516,-0.17525768280029297,0,0.22464777879042058
AIH25VYUTQPQI,audit,1803128f404dcf655dc2bdaa18214fff68daefb8ead074efa0e08a72873eb7e7,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,203.0,101.5,0.4639082462253194,0.4095238095238095,171.0,59.0,3.838931750339105,2.3025850929940455,0.0,5.0,-0.252988338470459,-0.9465955495834351,-0.6936072111129761,0,0.19732907363644914
A1K7QJ1LHAY99B,audit,1846cfa3818bd26054fd3e5818a66cec0cd9867c05bdbd0314ac68a5919a477d,6.0,159.0,26.5,33.0,1.0,1.0,147.0,24.5,478.0,79.66666666666667,0.6101894813825152,0.31970260223048325,516.0,174.0,2.8453836048082675,1.791759469228055,0.3333333333333333,5.0,-1.2514798641204834,-1.4170769453048706,-0.1655970811843872,0,0.11476700950592873
AM6J9WAJP0SAD,audit,184ce484139d78c0d232537b1da691385b06bc77653e3bf6ef52e0ffd5ece6b2,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,538.0,269.0,0.33314157352618895,0.1574074074074074,171.0,58.0,3.83846857290904,2.5649493574615367,0.0,5.0,-1.4477335214614868,-1.577239990234375,-0.12950646877288818,0,0.13965638525206578
A1ODJ1ZDA8ZI52,audit,1857f7d2134816e26385bd96ee50c1afcab7cf51234fa6ba5ee69b3441dd16b8,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,86.0,43.0,0.7485380116959064,0.49707602339181284,164.0,58.0,2.2154083994216567,1.791759469228055,0.5,5.0,-1.5034202337265015,-1.5348936319351196,-0.031473398208618164,0,0.16123768746743858
A1SRDNU3N8OLSX,audit,1864bdce590f4351d1118483970d00768dfa32742425cfbbd0bb51a61ef0c30d,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,164.0,58.0,3.5323795138959007,3.2580965380214817,0.0,5.0,-0.9231707453727722,-1.0073407888412476,-0.08417004346847534,0,0.23720033241225205
AE2YHBLPABYNB,audit,1866994b273a5183d5399f0f15e4bbabbec14b4e089b7ef972e9d97450ccfda4,4.0,66.0,16.5,33.0,0.5,0.5,58.0,14.5,121.0,30.25,0.7977642276422764,0.524390243902439,298.0,116.0,3.282832761846647,2.5649493574615367,0.0,5.0,-0.46315497159957886,-1.0156352519989014,-0.5524802803993225,0,0.1697473139862544
A1VQSFKF00KOQ3,audit,1866c8752c5c2a94dbbddd7591a4a8f1c7651b5444b8dd6593d6c980c649862c,9.0,193.0,21.444444444444443,35.0,0.7777777777777778,0.7777777777777778,177.0,19.666666666666668,802.0,89.11111111111111,0.6871232373112797,0.1575091575091575,718.0,264.0,2.3307047279431448,1.3862943611198906,0.3333333333333333,5.0,-0.4264012277126312,-2.1217217445373535,-1.6953204870224,0,0.09671997365051825
A14QQFIVO73XG9,audit,186fc86a2a4b3c64c98d0445ce86a18545ed8da14199aeb3bcf7c483df439928,5.0,101.0,20.2,34.0,0.6,0.6,89.0,17.8,323.0,64.6,0.6706491574055271,0.3648068669527897,352.0,147.0,3.074281182293748,2.772588722239781,0.0,5.0,-0.7029469609260559,-1.0874329805374146,-0.38448601961135864,0,0.13525981010789728
A2NK4VKGAFRB5U,audit,187c7947e358c988ab2565a6b5ef7f239555c6576ca68574fc44982d2f83a066,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,146.0,73.0,0.5524402068519716,0.4725274725274725,172.0,58.0,2.787974551573158,2.4849066497880004,0.0,5.0,-1.8660831451416016,-2.182096004486084,-0.3160128593444824,0,0.11463668384135832
A6HOWM08PLFZ5,audit,188dd1f46bc5d706a76294b8725e99c137fdc872cc7d57b26695180c2ce51f60,3.0,34.0,11.333333333333334,34.0,0.3333333333333333,0.3333333333333333,30.0,10.0,123.0,41.0,0.8028846153846154,0.40865384615384615,191.0,88.0,3.668863248825696,3.5553480614894135,0.0,5.0,-1.2178475856781006,-1.1306205987930298,0.0872269868850708,1,0.2049644525446447
A1NO1W2X9DWXB7,audit,18994a1fecc868162d73f25d37d81403b99d4c1649642f7566d4fa43d8a6f30e,3.0,81.0,27.0,33.0,1.0,1.0,73.0,24.333333333333332,192.0,64.0,0.6174507206623022,0.4387755102040816,258.0,87.0,3.3183769285626554,2.8903717578961645,0.0,5.0,-2.0467281341552734,-2.3034377098083496,-0.25670957565307617,0,0.12754065799314038
A3DVO4RN4WA7A5,audit,18c002f77ce578f231395b76830bacea8d3d1d8b8e186a5ce4ce1a0da2d04dca,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,66.0,33.0,0.7828947368421053,0.5657894736842105,150.0,57.0,2.2499048351651325,1.6094379124341003,0.5,5.0,-0.37740805745124817,-1.4227395057678223,-1.0453314781188965,0,0.17207610791417444
A1BYEHRTUTXU2E,audit,18c6161b209398638ac17b4f94b127095ef8e020a09cfa58fc4f7361f4366c83,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,174.0,87.0,0.4967154022368953,0.47513812154696133,171.0,59.0,3.727359974682,2.0794415416798357,0.0,5.0,-0.07616188377141953,-0.7605949640274048,-0.684433102607727,0,0.19720127389346748
A3B4ZU0C46NGL6,audit,18cf57c3a1e6bff967ac447fa7888f5198d399a28e603b1a2dcecb24264c13d1,4.0,133.0,33.25,34.0,1.0,1.0,117.0,29.25,444.0,111.0,0.45295080824972134,0.36752136752136755,341.0,117.0,2.0330296932389516,1.791759469228055,0.5,5.0,-0.7448684573173523,-0.7995634078979492,-0.054694950580596924,0,0.10141272895000707
AEP0XAC6F8N2Y,audit,18d55b9bb5a5a82883189e55d0430783aedf22204f5b320cf11bced918fa1d48,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,195.0,97.5,0.47458799470708524,0.4215686274509804,172.0,58.0,3.4478413488739337,2.9444389791664403,0.0,5.0,-1.671604871749878,-1.5853497982025146,0.08625507354736328,1,0.15062469978345486
A381AZ0OW0290W,audit,18f37607f93ceff2a70ab7980774804f1134f6b81459aacf9564555193943711,19.0,348.0,18.31578947368421,34.0,0.6842105263157895,0.631578947368421,316.0,16.63157894736842,933.0,49.10526315789474,0.7415491300908925,0.24571428571428572,1538.0,557.0,3.05891929867297,1.791759469228055,0.05263157894736842,5.0,-2.0431129932403564,-3.5844497680664062,-1.5413367748260498,0,0.0735266094240217
A1MJCGOBHAQQ8M,audit,18f734428abade507d99266c446ddb287472e4d68076547d9a03d88118e924a0,2.0,34.0,17.0,34.0,0.5,0.5,30.0,15.0,67.0,33.5,0.7781456953642384,0.5562913907284768,139.0,59.0,1.994492023282137,1.791759469228055,0.5,5.0,-1.3883349895477295,-1.5575659275054932,-0.16923093795776367,0,0.14950760993965112
A16QFQEU4IIRHY,audit,190fd2e8ce529693ca1db90164f47f5a9623496db9ba55494eacb45d7f3b5d22,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,189.0,94.5,0.6563636363636364,0.31272727272727274,136.0,58.0,3.5975936600893546,3.4339872044851463,0.0,5.0,-1.316975712776184,-1.1851303577423096,0.1318453550338745,1,0.1775974731145597
A38RNKZYGIQA3O,audit,191583cca4afd87a91bdc65a7038ba7dfd03b76ba314f63171b04a68f9e232b4,5.0,74.0,14.8,33.0,0.6,0.6,70.0,14.0,76.0,15.2,0.8651605748253767,0.7107438016528925,410.0,145.0,2.3504010711165586,1.791759469228055,0.4,5.0,-1.2198463678359985,-1.4748256206512451,-0.2549792528152466,0,0.13466638969046024
AHSGUMS04KF1W,audit,1934c10dcb8b29c33bd137280aafc1b763df4c838f73f03ac2357eeb558df114,8.0,165.0,20.625,33.0,0.625,0.625,145.0,18.125,1220.0,152.5,0.6548766384979732,0.13672496025437203,612.0,234.0,3.9448493812320518,2.3978952727983707,0.0,5.0,-1.642574667930603,-1.5363590717315674,0.10621559619903564,1,0.21589484202935266
A2TJQUPTZOD7QE,audit,1936b6b52cb5b00473a601f9632b452fc85311e3d0f31cd72b2fb1fc0e02581b,2.0,34.0,17.0,34.0,0.5,0.5,30.0,15.0,84.0,42.0,0.7514792899408285,0.5029585798816568,140.0,59.0,3.100254587021345,2.833213344056216,0.0,5.0,-1.201822280883789,-2.39172625541687,-1.189903974533081,0,0.16560642874291706
A22VDTXA9Y9F3J,audit,1943859f10f41b4177a23045851e09d2039e50063672c5f60fc7550e7b7e8cde,11.0,223.0,20.272727272727273,34.0,0.6363636363636364,0.6363636363636364,199.0,18.09090909090909,599.0,54.45454545454545,0.7134466130734228,0.3017543859649123,877.0,322.0,2.84763783418995,1.791759469228055,0.18181818181818182,5.0,-1.5070401430130005,-1.5908732414245605,-0.08383309841156006,0,0.10607915308157892
A2PEBXV57S99ZH,audit,1951c674a40c0eecfe92db56c98de62fefd0972b1947bd3b3728d239f468ef66,7.0,146.0,20.857142857142858,34.0,0.8571428571428571,0.7142857142857143,130.0,18.571428571428573,724.0,103.42857142857143,0.6576557334399105,0.15985130111524162,597.0,204.0,3.3266453670918144,1.791759469228055,0.14285714285714285,5.0,-0.9557601809501648,-1.7211666107177734,-0.7654064297676086,0,0.15072374842625721
A22B13EJTZKCTM,audit,195222e7931a5a0dab9f4ec609363ab1c7cb55b06cec004c65e1a48b1e6a720a,20.0,499.0,24.95,34.0,0.8,0.8,443.0,22.15,1531.0,76.55,0.636878417727943,0.17768595041322313,1634.0,583.0,3.3516041852479517,2.772588722239781,0.0,5.0,-0.5787906646728516,-1.1366935968399048,-0.5579029321670532,0,0.062463229568934395
A145GBOUVLGECJ,audit,1962a67037521cf4098dddf6eec10cbd58cdf7926908d5f6bed0185a882d7574,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,1106.0,553.0,0.1678147634458314,0.09277238403451996,171.0,59.0,2.0948273710132126,1.791759469228055,0.5,5.0,-0.9610384702682495,-0.955116868019104,0.005921602249145508,0,0.052711458969835305
A343PJ9JT6IVSJ,audit,19936fc7b9b60bcdef9cb33b968b308742301f188cbcd884160ab491a714d8a5,4.0,74.0,18.5,33.0,0.75,0.75,69.0,17.25,136.0,34.0,0.7757788425090297,0.47513812154696133,310.0,116.0,3.019923190662068,2.4849066497880004,0.0,5.0,-0.581434965133667,-0.6252663731575012,-0.04383140802383423,0,0.12326601965287136
A3PBY5FB5IQKFD,audit,19939447a481f20aa5c82bfc7fb4504bb691dac5d0342f43d8f443728394536d,4.0,74.0,18.5,33.0,1.0,0.75,70.0,17.5,466.0,116.5,0.6910873483703422,0.16829745596868884,344.0,116.0,2.4606157126745885,1.791759469228055,0.5,5.0,-0.331945538520813,-0.3205501139163971,0.011395424604415894,0,0.11639671977666008
A1P49TW6DHKUOA,audit,1996aec33ba5172c736e624c267b0aa445ecbfbc375c81088fae2f59f7e3d8ff,4.0,85.0,21.25,33.0,1.0,0.75,77.0,19.25,398.0,99.5,0.6216927035542049,0.24079320113314448,343.0,116.0,3.3991893387378393,2.0794415416798357,0.0,5.0,-1.509366750717163,-1.246732473373413,0.26263427734375,1,0.1420761415651277
A1HLB4YYHBKVEE,audit,19a42bda540b9e1be565a5656399d17f12484073e8c7d7108e47f37df4062e56,10.0,233.0,23.3,34.0,0.7,0.7,205.0,20.5,1132.0,113.2,0.6606350273188342,0.1018957345971564,772.0,292.0,2.453828975236396,1.3862943611198906,0.4,5.0,-1.056036114692688,-0.9904046058654785,0.06563150882720947,1,0.1192749709595594
A3VLGMB2IV5DBR,audit,19a845bad268cf539102d9ec5d438b044563d445362a817e46ebd2028681aa03,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,312.0,156.0,0.3605495209881676,0.3173431734317343,172.0,58.0,2.484906649788,1.791759469228055,0.5,5.0,-2.8576931953430176,-3.3471617698669434,-0.4894685745239258,0,0.13421922084101878
ALUUFD1P2VZEQ,audit,19b0b3be29786b98c12ef9d9c592e59da54602cb0636bf02412e5c71f74dc826,3.0,18.0,6.0,12.0,0.6666666666666666,0.3333333333333333,18.0,6.0,18.0,6.0,0.9374445430346051,0.8775510204081632,245.0,87.0,2.7633472062348297,1.3862943611198906,0.3333333333333333,5.0,-1.0979700088500977,-1.116895079612732,-0.018925070762634277,0,0.1881746112221676
AR3WK033LUQ9P,audit,19c71bd0bd4c897c06165b498eb5d2640da1e328aa55489228077389a1393f9d,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,165.0,82.5,0.5106060606060606,0.5,172.0,58.0,2.2154083994216567,1.791759469228055,0.5,5.0,-1.1981855630874634,-1.2315504550933838,-0.03336489200592041,0,0.1306800340584225
A1KHFO37SJWIRR,audit,19dcd38b3a40a915a9795530f9ec123a69958bf67a07079ebeab3dc105d5c7bd,9.0,230.0,25.555555555555557,34.0,0.8888888888888888,0.7777777777777778,206.0,22.88888888888889,890.0,98.88888888888889,0.6246615770286374,0.1574074074074074,763.0,264.0,3.38119979028213,1.6094379124341003,0.2222222222222222,5.0,-1.033377766609192,-1.4499889612197876,-0.4166111946105957,0,0.1455516280142545
A33H1ING3L6FRR,audit,19eaa6554b7a582dd8f3b2a694a619780fb22a612bb5550102cde9ead8dde914,4.0,93.0,23.25,34.0,0.75,0.75,85.0,21.25,291.0,72.75,0.6453313015813017,0.3269230769230769,329.0,118.0,2.374255486023595,1.6094379124341003,0.5,5.0,-0.41631388664245605,-0.7199788093566895,-0.3036649227142334,0,0.1356247263843188
AOFH811LFT9MV,audit,19fe1ba561045766eaff4df9a3208a55305e5e1bec89e65c2f0c6a91bf07fe69,2.0,39.0,19.5,26.0,1.0,1.0,39.0,19.5,39.0,19.5,0.8182720057720059,0.7678571428571429,172.0,58.0,4.533638994567172,4.394449154672438,0.0,5.0,-1.030556559562683,-1.0577349662780762,-0.027178406715393066,0,0.21310156147965603
A2MY9VXHZYAHUZ,audit,1a06c15c3a69b324c9bebbde564109b597cf90c45f86718c2d1dbab9d76bc1f5,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,81.0,27.0,0.7854961832061068,0.6564885496183206,221.0,89.0,3.4152192700906596,2.772588722239781,0.0,5.0,-1.2518064975738525,-1.3863887786865234,-0.1345822811126709,0,0.17773552453004166
AMCAID3LTHKEC,audit,1a0b31b21097cf975e8a228abb6e0f7f3b4b1661ecbf54e1cdce6217b3066c7f,6.0,69.0,11.5,36.0,0.3333333333333333,0.3333333333333333,61.0,10.166666666666666,256.0,42.666666666666664,0.8142412015804994,0.303886925795053,380.0,177.0,3.692117717410841,3.332204510175204,0.0,5.0,-0.8348776698112488,-1.981205940246582,-1.1463282108306885,0,0.19510309402776477
AS0L8D2TO53BC,audit,1a258a80cb866633c263174d2554e198461f52799fcfe6d9a0c2e2b3d4307828,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,180.0,90.0,0.48795435333896875,0.46703296703296704,171.0,59.0,3.1934396596813226,2.8903717578961645,0.0,5.0,-2.2803337574005127,-2.521669387817383,-0.24133563041687012,0,0.13695690151162596
AI9K7IX2BUMJP,audit,1a3034c4528b9bff3bd856e583ee560f60de449d314ec2b75e07ba15a9c5d3da,3.0,8.0,2.6666666666666665,8.0,0.3333333333333333,0.3333333333333333,8.0,2.6666666666666665,8.0,2.6666666666666665,0.9716312056737588,0.9148936170212766,207.0,88.0,2.605337946386342,2.0794415416798357,0.0,5.0,-1.2692455053329468,-1.2408289909362793,0.02841651439666748,1,0.1391956921496486
