item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B000YLFHPS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,7,7,5,15,0,18,0,0,0,0,9,9
B000YOFQII,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,9,9,3,32,0,0,0,0,0,0
B000YP66WC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,8,8,6,10,0,24,0,0,0,0,0,0
B000YT4TYK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,8,8,5,5,10,10,8,37,0,0,0,0,0,0
B000YT5NIG,10,128,64,64,128,128,64,58,122,7,7,79,50,34,57,23,0,14,14,6,6,12,15,0,5,0,6,0,6,0,0
B000YTA4TO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,6,6,12,12,3,32,0,0,0,0,0,0
B000YTGT6Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,10,10,3,32,0,0,0,0,0,0
B000YZ4MSC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,13,0,18,0,0,0,0,0,0
B000YZGOZQ,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,17,17,5,5,9,9,0,5,0,5,0,8,0,0
B000YZGP4G,10,128,64,64,128,128,64,61,125,7,7,79,50,34,60,26,0,19,19,5,5,8,14,0,5,0,4,0,8,0,0
B000YZGPKU,10,128,64,64,128,128,64,54,118,7,7,79,50,34,53,19,0,14,14,4,4,9,9,4,9,0,4,0,8,0,0
B000YZJMHS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,17,0,5,0,5,0,8,0,0
B000YZLP4Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,16,0,5,0,4,0,7,0,0
B000YZM5P4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,4,4,8,18,0,18,0,0,0,0,0,0
B000Z43P80,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,14,14,5,5,9,9,2,32,0,0,0,0,0,0
B000Z4NDLO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,3,3,7,11,0,24,0,0,0,0,0,0
B000Z4NV66,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,9,9,1,30,0,0,0,0,0,0
B000Z4SIBY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,3,3,13,17,0,24,0,0,0,0,0,0
B000Z4U52O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,3,3,12,12,3,32,0,0,0,0,0,0
B000Z605H2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,12,12,0,29,0,0,0,0,0,0
B000Z61PEY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,6,6,12,13,0,27,0,0,0,0,0,0
B000Z61SKU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,15,0,18,0,0,0,0,0,0
B000Z61TX6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,5,5,9,9,10,39,0,0,0,0,0,0
B000Z63V96,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,12,12,2,31,0,0,0,0,0,0
B000Z63YFM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,22,0,12,0,0,0,0,0,0
B000Z657ZW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,14,0,14,0,6,0,0,0,0,0,0
B000Z65AA4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,7,7,12,17,0,23,0,0,0,0,0,0
B000Z65DZG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,8,8,9,9,0,28,0,0,0,0,0,0
B000Z8YTMW,10,128,64,64,128,128,64,60,124,7,7,80,50,33,59,26,0,19,19,6,6,6,13,0,5,0,4,0,7,0,0
B000Z91JAQ,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,17,17,4,4,12,14,0,12,0,0,0,0,0,12
B000Z96JDI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,17,0,25,0,0,0,0,0,0
B000ZECIDS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,5,5,10,15,0,23,0,0,0,0,7,7
B000ZFI2PA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,8,8,8,15,0,21,0,0,0,0,0,0
B000ZICQ36,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,7,7,2,9,0,21,0,0,0,0,10,10
B000ZIK9LC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,15,15,0,28,0,0,0,0,0,0
B000ZJ2842,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,38,0,0,0,0,0,0,0,0
B000ZJJA0M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,8,8,5,12,0,21,0,0,0,0,0,0
B000ZLNRAE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,12,0,25,0,0,0,0,0,0
B000ZLVUYO,10,128,64,64,128,128,64,64,128,7,7,76,50,37,63,26,0,17,17,6,6,10,10,1,27,0,0,0,0,0,0
B000ZM9BP8,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,11,11,3,3,14,14,2,32,0,0,0,0,0,0
B000ZMBSPE,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,7,7,4,12,0,21,0,0,0,0,0,0
B000ZMCNFI,10,128,64,64,128,128,64,64,128,8,8,82,49,30,63,33,0,14,14,3,3,11,14,0,29,0,0,0,0,0,0
B000ZMEW66,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,24,24,7,7,2,9,0,20,0,0,0,0,0,0
B000ZOFUOC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,10,15,0,23,0,0,0,0,0,0
B000ZOHOQO,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,23,23,7,7,1,16,0,14,0,0,0,0,0,0
B000ZV0D9W,10,128,64,64,128,128,64,56,120,7,7,79,50,34,55,21,0,11,11,7,7,10,10,3,11,0,4,0,7,0,0
B000ZV1W6K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,7,7,12,13,0,26,0,0,0,0,0,0
B000ZV1WJ2,10,128,64,64,128,128,64,59,123,7,7,80,50,33,58,25,0,14,14,7,7,10,12,0,8,0,4,0,8,0,0
B000ZV3V46,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,11,11,7,7,13,13,0,11,0,4,0,8,0,0
B000ZV3VJ6,10,128,64,64,128,128,64,59,123,7,7,79,50,34,58,24,0,14,14,7,7,11,13,0,8,0,4,0,7,0,0
B000ZV5SLK,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,14,14,7,7,12,13,0,14,0,4,0,6,0,0
B000ZV5SZ6,10,128,64,64,128,128,64,56,120,7,7,79,50,34,55,21,0,14,14,7,7,11,13,0,4,0,4,0,8,0,0
B000ZZQMCK,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,20,20,7,7,6,17,0,16,0,0,0,0,0,0
B000ZZU97O,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,18,18,4,4,2,15,0,14,0,0,0,0,8,8
B00106AC06,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,18,18,4,4,9,9,1,17,0,4,0,6,0,0
B00107BB82,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,5,5,8,12,0,24,0,0,0,0,9,9
B0010A9RYO,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,17,17,5,5,9,17,0,21,0,0,0,0,0,0
B0010BBCFK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,15,0,23,0,0,0,0,0,0
B0010ED5FC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,29,29,4,7,0,17,0,7,0,0,0,0,0,0
B0010EPQ36,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,10,10,2,15,0,15,0,0,0,0,0,0
B0010ERASK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,7,10,0,15,0,9,0,0,0,0,8,8
B0010H5NQ8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,15,0,26,0,0,0,0,0,0
B0010H93A0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,12,0,25,0,0,0,0,0,0
B0010JREC2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,5,7,0,15,0,10,0,0,0,0,0,0
B0010K9NH0,10,128,64,64,128,128,64,46,110,7,7,79,50,34,45,11,0,11,11,5,5,8,8,4,4,2,4,0,8,0,0
B0010KR098,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,6,6,6,10,0,24,0,0,0,0,0,0
B0010LIYNS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,10,0,24,0,1,0,0,0,0
B0010NRXYM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,15,0,26,0,0,0,0,0,0
B0010O3URU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,9,9,1,30,0,0,0,0,3,3
B0010P55I6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,9,0,21,0,0,0,0,0,0
B0010PXW5Y,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,7,7,4,9,0,23,0,0,0,0,0,0
B0010TEWD6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,3,3,9,9,1,30,0,0,0,0,0,0
B0010V37DA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,4,4,2,13,0,17,0,0,0,0,0,0
B0010VLJ58,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,9,9,6,35,0,0,0,0,0,0
B0010XE0ZW,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,21,21,9,9,1,13,0,17,0,0,0,0,0,0
B0010XIO86,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,4,0,10,0,16,0,0,0,0,0,0
B0010XUU9M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,17,0,21,0,0,0,0,0,0
B0010YXJ1C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,8,8,5,5,6,9,0,25,0,0,0,0,12,12
B00110DWCQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,12,0,18,0,4,0,0,0,0
B00110Q8FO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,20,0,17,0,0,0,0,0,0
B001118AYU,10,128,64,64,128,128,64,64,128,7,7,77,50,36,63,27,0,22,22,13,13,0,15,0,10,0,0,0,0,0,0
B00111FL3I,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,20,20,13,13,0,15,0,12,0,0,0,0,0,0
B001126XI4,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,26,26,5,5,0,10,0,19,0,0,0,0,0,0
B001126XOI,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,9,9,4,4,11,11,8,36,0,0,0,0,0,0
B001126Y6A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,9,9,0,29,0,0,0,0,0,0
B0011292ZK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,10,0,22,0,0,0,0,0,0
B001129368,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,5,5,3,9,0,22,0,0,0,0,0,0
B0011294I0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,10,10,3,21,0,5,0,4,0,0
B0011294XU,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,27,27,5,10,0,9,0,14,0,0,0,0,0,0
B00112AFHO,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,20,20,4,4,8,9,0,5,0,4,0,7,0,0
B00112AH36,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,26,26,5,5,0,15,0,14,0,0,0,0,0,0
B00112AJ5C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,4,4,3,10,0,21,0,0,0,0,0,0
B00112AJCU,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,15,15,5,5,9,9,2,8,0,4,0,8,0,0
B00112BT88,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,11,0,19,0,0,0,0,0,0
B00112BUBO,10,128,64,64,128,128,64,50,114,7,7,79,50,34,49,15,0,15,15,4,4,9,9,3,5,0,4,0,7,0,0
B00112BW5I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,10,10,3,11,0,14,0,4,0,0,0,0
B00112DRHY,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,7,7,4,4,7,13,0,23,0,0,0,0,12,12
B00112DUFS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,10,0,18,0,0,0,0,0,0
B00112DX00,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,11,0,22,0,0,0,0,0,0
B00112FLSC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,9,9,1,30,0,0,0,0,0,0
B00112TIE0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,6,6,9,9,1,30,0,0,0,0,0,0
B00113HNB4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,29,0,0,0,0,0,0,0,0
B00113HO90,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,15,0,21,0,0,0,0,0,0
B00115RF7O,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,24,24,6,6,1,17,0,13,0,0,0,0,0,0
B00115TXRE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,12,0,22,0,4,0,0,0,0
B001169LHK,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,12,12,6,6,13,13,0,12,0,4,0,7,0,0
B00117CH5M,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,6,6,10,15,0,24,0,0,0,0,0,0
B00117F5PG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,12,0,14,0,3,0,0,0,0
B00117VR1M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,13,0,20,0,0,0,0,0,0
B00117YN2C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,14,17,0,14,0,4,0,5,0,0
B00117YN2M,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,18,18,4,4,11,17,0,17,0,3,0,0,0,0
B001181W7K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,8,8,12,17,0,12,0,5,0,4,0,0
B001183N8G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,15,17,0,13,0,4,0,7,0,0
B001183N9K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,17,0,14,0,4,0,4,0,0
B001189I3A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,4,4,8,8,0,28,0,0,0,0,0,0
B00119MI4U,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,35,45,0,8,0,8,0,0,0,0,0,0,0,0
B0011DGH0C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,8,9,0,12,0,14,0,0,0,0,0,0
B0011DHA3A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,4,4,6,12,0,22,0,0,0,0,0,0
B0011DIXJU,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,14,14,6,6,13,16,0,24,0,0,0,0,0,0
B0011DJICG,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,18,18,6,6,7,15,0,21,0,0,0,0,0,0
B0011DKKGY,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,18,18,4,4,9,12,0,26,0,0,0,0,0,0
B0011DL6R6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,7,7,9,9,0,29,0,0,0,0,0,0
B0011DL8T2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,15,0,22,0,0,0,0,0,0
B0011DMHZG,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,16,16,5,5,10,16,0,23,0,0,0,0,0,0
B0011DNX9K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,14,0,24,0,0,0,0,0,0
B0011DQMHA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,14,14,0,29,0,0,0,0,0,0
B0011DS3CW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,20,0,14,0,0,0,0,0,0
B0011DUE9C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,13,0,26,0,0,0,0,0,0
B0011EN3FS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,22,0,6,0,0,0,0,0,0
B0011EO7WQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,7,7,9,38,0,0,0,0,0,0,0,0
B0011FMDU8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,7,7,9,17,0,20,0,0,0,0,0,0
B0011FPIAK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,4,4,6,11,0,23,0,0,0,0,0,0
B0011MJSD6,10,128,64,64,128,128,64,58,122,7,7,79,50,34,57,23,0,14,14,4,4,14,15,0,5,0,4,0,10,0,0
B0011N77IS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,22,0,17,0,0,0,0,0,0
B0011NR3EQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,3,3,12,12,1,30,0,0,0,0,0,0
B0011S49IY,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,20,20,8,8,4,9,0,5,0,4,0,8,0,0
B0011TS91G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,17,0,17,0,0,0,0,0,0
B0011ULXB8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,13,13,2,31,0,0,0,0,0,0
B0011UR1H8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,17,0,13,0,0,0,0,0,0
B0011UVCKU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,6,6,4,9,0,23,0,0,0,0,0,0
B0011UWXM6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,6,6,12,41,0,0,0,0,0,0,0,0
B0011UYY9Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,17,0,23,0,0,0,0,0,0
B0011V0QH4,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,20,20,6,6,4,9,0,25,0,0,0,0,0,0
B0011V0QIS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,16,16,0,28,0,0,0,0,0,0
B0011XEIFS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,4,4,4,4,11,11,12,29,0,4,0,6,0,0
B0011XWPNK,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,5,5,6,6,4,34,0,0,0,0,0,0
B0011XZZF0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,13,0,24,0,0,0,0,0,0
B0011Z3WU8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,9,9,0,29,0,0,0,0,0,0
B0011Z3X8O,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,12,12,5,5,14,14,0,29,0,0,0,0,0,0
B00120IJSC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,10,0,24,0,0,0,0,0,0
B00120U5D4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,18,0,23,0,0,0,0,0,0
B00120U5E8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,7,7,3,16,0,15,0,0,0,0,0,0
B00120VWRW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,17,0,23,0,0,0,0,0,0
B00120VWTK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,5,6,0,14,0,12,0,0,0,0,0,0
B00120XR0M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,7,0,22,0,2,0,0,0,0,16,16
B00120XR1G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,32,32,1,8,0,15,0,5,0,0,0,0,0,0
B001211B0Y,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,6,0,17,0,5,0,1,0,0,0,0
B0012134EK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,4,16,16,0,28,0,0,0,0,0,0
B00121PZZG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,6,6,5,14,0,19,0,0,0,0,0,0
B00121TEQW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,15,15,0,15,0,4,0,7,0,0
B00121TESA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,14,0,21,0,0,0,0,0,0
B00121U0ME,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,13,0,19,0,0,0,0,0,0
B00121UVU0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,13,13,1,15,0,5,0,4,0,3,0,0
B00122CP30,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,4,4,16,16,2,31,0,0,0,0,0,0
B00124CQUA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,7,7,2,12,0,18,0,0,0,0,0,0
B00126IXLO,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,17,17,8,8,8,15,0,20,0,0,0,0,0,0
B001279Z0G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,9,9,1,30,0,0,0,0,0,0
B00127C83M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,7,7,9,17,0,20,0,0,0,0,0,0
B00127O510,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,7,0,16,0,5,0,3,0,0,9,9
B00127S53E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,15,0,19,0,0,0,0,0,0
B00127U7QM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,7,7,4,15,0,17,0,0,0,0,0,0
B001288PGU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,7,7,13,13,0,28,0,0,0,0,0,0
B00128ANOW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,19,0,1,0,0,0,0
B00128WK4I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,7,7,9,9,0,29,0,0,0,0,0,0
B00129H6BO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,12,12,2,31,0,0,0,0,0,0
B00129JSOW,10,128,64,64,128,128,64,61,125,7,7,79,50,34,60,26,0,19,19,6,6,7,10,0,8,0,4,0,8,0,0
B00129XP8M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,6,6,14,14,2,31,0,0,0,0,0,0
B0012BNVE8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,38,0,5,0,16,0,1,0,0,0,0,0,0
B0012C6PD6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,12,0,22,0,0,0,0,0,0
B0012C7POY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,12,12,1,30,0,0,0,0,0,0
B0012C8TXU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,15,0,23,0,0,0,0,0,0
B0012DDTVQ,10,128,64,64,128,128,64,63,127,7,7,78,50,35,62,27,0,16,16,3,3,14,14,0,13,0,4,0,7,0,0
B0012DKB1W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,15,0,22,0,0,0,0,0,0
B0012DOK9Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,13,0,20,0,0,0,0,0,0
B0012E2I8A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,6,6,11,11,5,23,0,4,0,5,0,0
B0012EF9NQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,7,7,5,9,0,24,0,0,0,0,0,0
B0012F4OPO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,11,0,11,0,0,0,0,0,12
B0012F97EM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,6,6,12,12,3,32,0,0,0,0,0,0
B0012GQNH0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,15,0,24,0,0,0,0,0,0
B0012GVT7O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,3,3,7,7,9,38,0,0,0,0,0,0
B0012HMSC8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,9,0,25,0,0,0,0,0,0
B0012HSPV6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,11,0,20,0,0,0,0,0,0
B0012ILUC6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,3,3,16,22,0,22,0,0,0,0,0,0
