sample_key,target_group,GRAM_rank,GRAM_Recall@10,GRAM_NDCG@10,GRAM_Recall@50,GRAM_covered,CET_v1_rank,CET_v1_Recall@10,CET_v1_NDCG@10,CET_v1_Recall@50,CET_v1_covered,GACR_v3_rank,GACR_v3_Recall@10,GACR_v3_NDCG@10,GACR_v3_Recall@50,GACR_v3_covered,CET_v1_GACR_v3_rank,CET_v1_GACR_v3_Recall@10,CET_v1_GACR_v3_NDCG@10,CET_v1_GACR_v3_Recall@50,CET_v1_GACR_v3_covered
A3S9X6D5ZNWLH:validation:B003U0O3B4,head,11,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1
A3SBECL7A3T41X:validation:B001AHOLL6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3SBZAOPPY40IT:validation:B00BD9AIUE,head,21,0.0,0.0,1.0,1,29,0.0,0.0,1.0,1,21,0.0,0.0,1.0,1,32,0.0,0.0,1.0,1
A3SMIN90PN542N:validation:B008DVR2F4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3SMV35531YME:validation:B00EDBYB4S,tail,38,0.0,0.0,1.0,1,43,0.0,0.0,1.0,1,34,0.0,0.0,1.0,1,40,0.0,0.0,1.0,1
A3SXKYRPNCIJL5:validation:B002X3VIDU,head,5,1.0,0.38685280723454163,1.0,1,7,1.0,0.3333333333333333,1.0,1,3,1.0,0.5,1.0,1,5,1.0,0.38685280723454163,1.0,1
A3SYE6NEO8VSU0:validation:B00BRI99SS,head,50,0.0,0.0,1.0,1,46,0.0,0.0,1.0,1,29,0.0,0.0,1.0,1,33,0.0,0.0,1.0,1
A3SZEYY6ELTTJK:validation:B005SHM9ZY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3SZSGC1GX9H7B:validation:B0075XNGGK,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TFCGVQQR5PHV:validation:B00705XT3S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TFDCAUUERG14:validation:B00AQ7UPYI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TI5428I2SDRE:validation:B001TR0742,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TPD4JZKMEY9N:validation:B000PGRBGA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TQCCPOCTU7GR:validation:B00F14IKQQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TQIU3Y54TLEI:validation:B005JFNE8G,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TSNGJFAWL8TS:validation:B004HFGVCK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3TVSVXCWLNU9S:validation:B002VUCA00,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3UF11NIFLH9QE:validation:B000809OAO,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3UHSABECUIT3Y:validation:B0009K3116,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3UL74QKX9M6Y3:validation:B000X1E4VW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3ULUTLVIQ5G14:validation:B00005YVRN,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3US0HNFCQJ9SJ:validation:B004NAN67M,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3UV38ZCFCNI3W:validation:B007KMY75A,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3V4XZQXW7PZ20:validation:B00FADI4X2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VGT9DDGFER6J:validation:B007Q0ONNW,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VKOE4FA7X04A:validation:B00CHP4XN6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VKSKT5SJ0PPM:validation:B001LO9TS8,head,16,0.0,0.0,1.0,1,9,1.0,0.3010299956639812,1.0,1,26,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1
A3VL8XLSWISF1O:validation:B0019665DK,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VODUX6PTYV7Y:validation:B008DBZC8I,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VSBJEA4KBGBP:validation:B0092GHPSI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VX8M0M9QD4DC:validation:B000VO3HC8,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VZDDH8CPKZOD:validation:B00BU3YI1S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3VZYP5DRWH0L7:validation:B000KMHBFA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3W0ZSLO11BGAA:validation:B00A852QE0,tail,14,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1
A3W4W7WGEC96UW:validation:1933054395,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3W509BVIX757V:validation:B00078ZHIU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3XNATSMROFT8:validation:B000296LSO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A44A3MTDGBAEH:validation:B004N3CRQA,tail,3,1.0,0.5,1.0,1,4,1.0,0.43067655807339306,1.0,1,2,1.0,0.6309297535714575,1.0,1,4,1.0,0.43067655807339306,1.0,1
A4580VMP00LVN:validation:B000ICNZR0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4AF29Y2BHYEY:validation:B0037V0Q62,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4CL3D1XP3JQT:validation:B005DX7UHK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4G5R9NR38LK6:validation:B006XG3NRC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4JZK1S5H848X:validation:B001BX0BF4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4YZH857YFUV0:validation:B00008J1AY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A4ZTZFOO75HD2:validation:B00428LJ0G,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A57ONWO8BN59T:validation:B00CN8AGE2,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A58437AUQICZF:validation:B006X9KV6U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5K3CK2PWYQ7O:validation:B00DJLUPH0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5LYCROZZUJNC:validation:B009T45XDW,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A5Q2XFGVQYSNK:validation:B00428ZTQG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5QI1LLKL6Q0E:validation:B007XVYSDE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5QWUZYWW9PDG:validation:B0019I8OOQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5S8IRAR68695:validation:B005VPRCOQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A5YGYNB4B6GQB:validation:B0056C8ATK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A65LXCGTCXLNC:validation:B00C6Q5S44,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A680RUE1FDO8B:validation:B00545ML1W,tail,4,1.0,0.43067655807339306,1.0,1,4,1.0,0.43067655807339306,1.0,1,3,1.0,0.5,1.0,1,2,1.0,0.6309297535714575,1.0,1
A6BCT6BPL8UMR:validation:B004N37Y8Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A6D8YC19MN9KE:validation:B006BMM2WU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A6E2DTJE9YF2P:validation:B00ARV3CKM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,94,0.0,0.0,0.0,1,97,0.0,0.0,0.0,1
A6FLTU1QDQTKA:validation:B00020QJ6M,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A6LB5P8VGQW20:validation:B004E9TU8G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A6TM1WGEOMNZH:validation:B004UU9W78,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A6VY3JUKZYZNX:validation:B0043KJW5M,head,18,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1
A704BDF8JUT30:validation:0975277324,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A710OODOQW65L:validation:B00187MWH8,tail,,0.0,0.0,0.0,0,32,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,24,0.0,0.0,1.0,1
A712D1QWINR3W:validation:B000WQRTE2,tail,33,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1,23,0.0,0.0,1.0,1,17,0.0,0.0,1.0,1
A74GU6D694C4Q:validation:B00B1RG0ZA,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A7FEMNHNA2KLL:validation:B00004NKJ0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A7FZ9X0B6QBS3:validation:B004ECWTW2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A88KJY364ZR5E:validation:B0000C9WI1,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,51,0.0,0.0,0.0,1,70,0.0,0.0,0.0,1
A89IXAT2XDPND:validation:B0063NPLTS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A89ZZKNDFQH23:validation:B00B28GVLG,head,1,1.0,1.0,1.0,1,2,1.0,0.6309297535714575,1.0,1,1,1.0,1.0,1.0,1,2,1.0,0.6309297535714575,1.0,1
A8D0C9SK4ZXTQ:validation:B00F3TKLRA,head,31,0.0,0.0,1.0,1,33,0.0,0.0,1.0,1,26,0.0,0.0,1.0,1,28,0.0,0.0,1.0,1
A8E9ICX0UM2HN:validation:B009NHVMZ8,tail,11,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,10,1.0,0.2890648263178879,1.0,1,12,0.0,0.0,1.0,1
A8INT3NMHRUS4:validation:B00GSXJIMO,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A8MY1OMLWDBS5:validation:B007HVHOAO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A8NODYFEIARK8:validation:B0043RF43Y,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A8Q3ZORW9M7CL:validation:B00C6PT4PY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A90KER4VY1R3:validation:B004ZK6LCC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A914TQVHI872U:validation:B000EUKRY0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A94Z0RZNQHAWS:validation:B000TFKYFC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A9KAY47NCPQS:validation:B007ADIGVU,head,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A9LNWA25IM2DX:validation:B00EVQJ4W4,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A9PG9ODPPP31N:validation:B00GDP58AS,tail,7,1.0,0.3333333333333333,1.0,1,8,1.0,0.31546487678572877,1.0,1,3,1.0,0.5,1.0,1,5,1.0,0.38685280723454163,1.0,1
A9Q5MGCDT8TTK:validation:B00B3YT030,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A9Y6ZHKO0LN:validation:B004UC4Q8Q,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,82,0.0,0.0,0.0,1
AA3M6KFCM888Z:validation:B004S8F7QM,head,15,0.0,0.0,1.0,1,21,0.0,0.0,1.0,1,34,0.0,0.0,1.0,1,46,0.0,0.0,1.0,1
AA3TDQ34248M7:validation:B0009QXXB8,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AA4UJ75GBERXN:validation:B000SOUKH6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AA6176V2HKG16:validation:B000BXKN30,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,99,0.0,0.0,0.0,1,,0.0,0.0,0.0,0
AA62VD95PNH4G:validation:B008697B54,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AA8R02WLBO7QD:validation:2914849869,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AA8V7SZNIIYY5:validation:B004JRR5BM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AAB5W1BEBBOYX:validation:B00BJT861Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AACGHYIQZWVIL:validation:B001T1ICWC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AADB0FLDR80N2:validation:B000XP0CMS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AAJ44RWTUJA72:validation:B007J4G18K,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AAKE8XRT4ME6G:validation:1579822630,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AAP0J12JUSRV0:validation:B00EAHY1QS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AAXJU3LXVF322:validation:B004INGVH6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AB38XEH4DLN66:validation:B008IZH2M8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AB4OFEWLTOJOT:validation:B005VPRG3S,head,2,1.0,0.6309297535714575,1.0,1,3,1.0,0.5,1.0,1,2,1.0,0.6309297535714575,1.0,1,3,1.0,0.5,1.0,1
AB5QORMUROROV:validation:B00DKCI1P6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ABD0XOLY5X73S:validation:B000BGT6LW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ABPX680DGJ5AA:validation:B001IEYXAA,head,50,0.0,0.0,1.0,1,36,0.0,0.0,1.0,1,41,0.0,0.0,1.0,1,32,0.0,0.0,1.0,1
ABRNSFYXKV89X:validation:B00C0QS2YI,tail,7,1.0,0.3333333333333333,1.0,1,8,1.0,0.31546487678572877,1.0,1,7,1.0,0.3333333333333333,1.0,1,8,1.0,0.31546487678572877,1.0,1
ABSFFH7ECSE49:validation:B0044T2KBU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AC6JDIT6SN49Q:validation:B000NHNZQ6,tail,1,1.0,1.0,1.0,1,2,1.0,0.6309297535714575,1.0,1,1,1.0,1.0,1.0,1,2,1.0,0.6309297535714575,1.0,1
AC84B9PO1ILCT:validation:B001GIYA2Y,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ACCGSDA9XKD7Z:validation:B004VFR4U4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ACPJUL8WZBIOS:validation:B00BV2V8A2,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
ACR81I21OA9ZZ:validation:B0015399MG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ACUGOMGIUTCDA:validation:B007RTFZJ8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ACYR6O588USK:validation:B009Q3J99A,head,15,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1
ADAJKM9WPCQSF:validation:B001R691M4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ADGWIEWO20SMO:validation:B00001ZX17,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ADSFUJVGDLOE4:validation:B00859GJL2,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ADX4P0VV73E6K:validation:B007J3FBL4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AE1CBRX14Q277:validation:B0038OMF2Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AEBBUTSMIY051:validation:B00BF657YM,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
AEFI69HBPOZ8T:validation:B005G3WD8S,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
AEHRR4GCAQZ52:validation:B00BN6QAWM,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AEM11EYUQROVQ:validation:B00000J0JF,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AEMV9IMH665B9:validation:B00CEQ1HPK,head,,0.0,0.0,0.0,0,39,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,22,0.0,0.0,1.0,1
AEPOX5M9R2XXN:validation:B0071GMBAS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AEQDXO5TFUF8Z:validation:B000NYT1SU,tail,15,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1,10,1.0,0.2890648263178879,1.0,1
AETQBT3TH7NX1:validation:B008DFT6OA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AETU6WZAUMX53:validation:B003CJJE4Y,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AF9AHE36T3C23:validation:B008B68IUY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AFDRXSX0IPUJY:validation:B003XWZZJI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AFGVZT5PNJ023:validation:B00APT9RD2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AFIESFB97IDXP:validation:B0063NLRR8,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
AFTFND8CPQ34M:validation:B00CANHVUC,head,7,1.0,0.3333333333333333,1.0,1,6,1.0,0.3562071871080222,1.0,1,5,1.0,0.38685280723454163,1.0,1,6,1.0,0.3562071871080222,1.0,1
AFZEOGWDNCGDW:validation:B0006PKZBI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AFZJNYR931ZCN:validation:B00CFWWD6U,head,39,0.0,0.0,1.0,1,35,0.0,0.0,1.0,1,42,0.0,0.0,1.0,1,36,0.0,0.0,1.0,1
AGGB6FW9L0CIX:validation:B0000DJ3E1,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AGK5UNX2E5IA:validation:B000F8TC8S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,93,0.0,0.0,0.0,1,75,0.0,0.0,0.0,1
AGMRDIU769QZ0:validation:B000GKXWZO,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,60,0.0,0.0,0.0,1
AGPZWYYQ84WKM:validation:B00B1JLA76,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AGQQH06BMQGK7:validation:B00CEUMARA,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AH0GLREATU59H:validation:B002OED6II,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AH2ZZNN0OMFPF:validation:B000NP7PD2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AH54J79XHLRE8:validation:B001W30D2O,head,10,1.0,0.2890648263178879,1.0,1,25,0.0,0.0,1.0,1,9,1.0,0.3010299956639812,1.0,1,22,0.0,0.0,1.0,1
AH5CA8MFL7S9B:validation:B0007UPXM8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AHGGSY182427:validation:B00BQYQYKY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AHK9Z99W9UQE0:validation:B002X7WU88,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AHKNPRMO0FVPQ:validation:B007DYMA8G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AHQ13I9CI4US6:validation:B00FBW8ZIQ,head,31,0.0,0.0,1.0,1,41,0.0,0.0,1.0,1,31,0.0,0.0,1.0,1,32,0.0,0.0,1.0,1
AHS6PX6H22WW1:validation:B00CKH9UQQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AHZN5ETW7O7OY:validation:B003AP4JPE,head,,0.0,0.0,0.0,0,25,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,33,0.0,0.0,1.0,1
AI4A8KDJ8QG1D:validation:B009T45XDW,head,44,0.0,0.0,1.0,1,50,0.0,0.0,1.0,1,30,0.0,0.0,1.0,1,37,0.0,0.0,1.0,1
