sample_key,user_id,target_group,depth,gold_token,edge_id,legal_child_count,branch_bin,descendant_items,same_token_node_count,semantic_distance,cohort,gold_margin
A1M5ZT35YX6TIN:5:B006BLH4XI,A1M5ZT35YX6TIN,head,1,4322,"0,3203>4322",28,9+,42,1,,control,1.0806770324707031
A1M5ZT35YX6TIN:5:B006BLH4XI,A1M5ZT35YX6TIN,head,2,8191,"0,3203,4322>8191",39,9+,1,0,,ineligible,0.8874282836914062
A1M8AYAL3L8ACP:37:B001WRSER6,A1M8AYAL3L8ACP,head,0,1871,0>1871,30,9+,482,1,,control,0.8556556701660156
A1M8AYAL3L8ACP:37:B001WRSER6,A1M8AYAL3L8ACP,head,1,11607,"0,1871>11607",29,9+,31,3,0.004216253757476807,control,-1.1852798461914062
A1M8AYAL3L8ACP:37:B001WRSER6,A1M8AYAL3L8ACP,head,2,26565,"0,1871,11607>26565",30,9+,1,0,,ineligible,0.6293458938598633
A1MF49W2L3JYJA:1:B004TGPQDW,A1MF49W2L3JYJA,tail,0,740,0>740,30,9+,1209,1,,control,-1.0145683288574219
A1MF49W2L3JYJA:1:B004TGPQDW,A1MF49W2L3JYJA,tail,1,2056,"0,740>2056",53,9+,39,2,0.0024385452270507812,control,1.4461288452148438
A1MF49W2L3JYJA:1:B004TGPQDW,A1MF49W2L3JYJA,tail,2,3171,"0,740,2056>3171",32,9+,1,0,,ineligible,-1.6280879974365234
A1MR1VMK999I6O:5:B006ROJP7M,A1MR1VMK999I6O,head,0,9062,0>9062,30,9+,203,1,,control,1.3433761596679688
A1MR1VMK999I6O:5:B006ROJP7M,A1MR1VMK999I6O,head,1,25226,"0,9062>25226",26,9+,47,1,,control,1.8947505950927734
A1MR1VMK999I6O:5:B006ROJP7M,A1MR1VMK999I6O,head,2,2766,"0,9062,25226>2766",30,9+,2,0,,ineligible,0.6770401000976562
A1MR1VMK999I6O:5:B006ROJP7M,A1MR1VMK999I6O,head,3,15916,"0,9062,25226,2766>15916",2,2,1,0,,ineligible,5.0017547607421875
A1MRRMHGV3PN5W:11:B007XVYN7U,A1MRRMHGV3PN5W,head,0,14527,0>14527,30,9+,388,1,,control,1.0950965881347656
A1MRRMHGV3PN5W:11:B007XVYN7U,A1MRRMHGV3PN5W,head,1,12911,"0,14527>12911",19,9+,20,1,,control,-3.340007781982422
A1MRRMHGV3PN5W:11:B007XVYN7U,A1MRRMHGV3PN5W,head,2,1002,"0,14527,12911>1002",16,9+,2,0,,ineligible,3.044351577758789
A1MRRMHGV3PN5W:11:B007XVYN7U,A1MRRMHGV3PN5W,head,4,5470,"0,14527,12911,1002,2288>5470",2,2,1,0,,ineligible,6.148409366607666
A1MZEMD0EDETS6:17:B00A8DJ06O,A1MZEMD0EDETS6,tail,0,2341,0>2341,30,9+,490,1,,control,-3.8158111572265625
A1MZEMD0EDETS6:17:B00A8DJ06O,A1MZEMD0EDETS6,tail,1,4952,"0,2341>4952",23,9+,9,3,0.013679265975952148,control,-0.7933464050292969
A1MZEMD0EDETS6:17:B00A8DJ06O,A1MZEMD0EDETS6,tail,2,9176,"0,2341,4952>9176",8,5-8,1,0,,ineligible,11.818672180175781
A1NGQ6JIYKTOEC:2:B007J3F99S,A1NGQ6JIYKTOEC,head,0,2412,0>2412,30,9+,354,1,,control,-3.667755126953125
A1NGQ6JIYKTOEC:2:B007J3F99S,A1NGQ6JIYKTOEC,head,1,7429,"0,2412>7429",20,9+,19,1,,control,2.032684326171875
A1NGQ6JIYKTOEC:2:B007J3F99S,A1NGQ6JIYKTOEC,head,2,27181,"0,2412,7429>27181",19,9+,1,0,,ineligible,-1.3930702209472656
A1NGW9N2V062OY:1:B004MU920I,A1NGW9N2V062OY,tail,0,11109,0>11109,30,9+,320,1,,control,1.2771148681640625
A1NGW9N2V062OY:1:B004MU920I,A1NGW9N2V062OY,tail,1,26223,"0,11109>26223",27,9+,23,1,,control,2.499277114868164
A1NGW9N2V062OY:1:B004MU920I,A1NGW9N2V062OY,tail,2,19885,"0,11109,26223>19885",8,5-8,16,1,,control,4.985993385314941
A1NGW9N2V062OY:1:B004MU920I,A1NGW9N2V062OY,tail,3,16725,"0,11109,26223,19885>16725",15,9+,1,0,,ineligible,-0.21825551986694336
A1NIGUK4M2ST8:10:B004OS8J98,A1NIGUK4M2ST8,head,0,2244,0>2244,30,9+,345,1,,control,-0.59027099609375
A1NIGUK4M2ST8:10:B004OS8J98,A1NIGUK4M2ST8,head,1,3034,"0,2244>3034",29,9+,28,4,0.004402975241343181,control,-0.4967460632324219
A1NIGUK4M2ST8:10:B004OS8J98,A1NIGUK4M2ST8,head,2,25828,"0,2244,3034>25828",22,9+,1,0,,ineligible,10.636137962341309
A1NKKAB0LSY514:2:B00068Q7LC,A1NKKAB0LSY514,head,0,740,0>740,30,9+,1209,1,,control,-0.7519721984863281
A1NKKAB0LSY514:2:B00068Q7LC,A1NKKAB0LSY514,head,1,9013,"0,740>9013",53,9+,23,2,0.0030452609062194824,control,-3.4389572143554688
A1NKKAB0LSY514:2:B00068Q7LC,A1NKKAB0LSY514,head,2,5875,"0,740,9013>5875",18,9+,2,0,,ineligible,0.4985008239746094
A1NKKAB0LSY514:2:B00068Q7LC,A1NKKAB0LSY514,head,3,10772,"0,740,9013,5875>10772",2,2,1,0,,ineligible,3.336944818496704
A1NQKWS81ENDTV:16:B002MUM9DC,A1NQKWS81ENDTV,tail,0,387,0>387,30,9+,234,1,,control,-2.9909934997558594
A1NQKWS81ENDTV:16:B002MUM9DC,A1NQKWS81ENDTV,tail,1,5989,"0,387>5989",24,9+,3,1,,control,-3.704784393310547
A1NQKWS81ENDTV:16:B002MUM9DC,A1NQKWS81ENDTV,tail,2,3348,"0,387,5989>3348",3,3-4,1,0,,ineligible,4.316593170166016
A1NW4WH9I2BK7I:2:B00A88EP6Y,A1NW4WH9I2BK7I,head,0,1191,0>1191,30,9+,33,1,,control,2.1138877868652344
A1NW4WH9I2BK7I:2:B00A88EP6Y,A1NW4WH9I2BK7I,head,1,7069,"0,1191>7069",28,9+,1,0,,ineligible,0.8440093994140625
A1O24AL52RTN5M:7:B008L0HMIY,A1O24AL52RTN5M,head,0,3127,0>3127,30,9+,700,1,,control,-0.8277969360351562
A1O24AL52RTN5M:7:B008L0HMIY,A1O24AL52RTN5M,head,1,14095,"0,3127>14095",21,9+,34,1,,control,0.48801422119140625
A1O24AL52RTN5M:7:B008L0HMIY,A1O24AL52RTN5M,head,2,6311,"0,3127,14095>6311",14,9+,7,2,0.013263821601867676,control,2.8136940002441406
A1O24AL52RTN5M:7:B008L0HMIY,A1O24AL52RTN5M,head,3,23337,"0,3127,14095,6311>23337",6,5-8,1,0,,ineligible,2.7065439224243164
A1O8GR3RFO0DH8:2:B00008BFZH,A1O8GR3RFO0DH8,head,0,2100,0>2100,30,9+,1270,1,,control,-1.7445869445800781
A1O8GR3RFO0DH8:2:B00008BFZH,A1O8GR3RFO0DH8,head,1,4558,"0,2100>4558",31,9+,17,1,,control,-2.4054832458496094
A1O8GR3RFO0DH8:2:B00008BFZH,A1O8GR3RFO0DH8,head,2,10075,"0,2100,4558>10075",12,9+,4,1,,control,0.7624740600585938
A1O8GR3RFO0DH8:2:B00008BFZH,A1O8GR3RFO0DH8,head,3,16855,"0,2100,4558,10075>16855",3,3-4,1,0,,ineligible,6.010220050811768
A1O9MH45QYPSBH:2:B002XXCOWO,A1O9MH45QYPSBH,tail,0,2244,0>2244,30,9+,345,1,,control,0.7839317321777344
A1O9MH45QYPSBH:2:B002XXCOWO,A1O9MH45QYPSBH,tail,1,3034,"0,2244>3034",29,9+,28,4,0.004402975241343181,control,0.7963600158691406
A1O9MH45QYPSBH:2:B002XXCOWO,A1O9MH45QYPSBH,tail,2,9635,"0,2244,3034>9635",22,9+,1,0,,ineligible,-5.231182098388672
A1OIQJ6NXBE826:10:B000A7S5AK,A1OIQJ6NXBE826,tail,0,14295,0>14295,30,9+,759,1,,control,5.429779052734375
A1OIQJ6NXBE826:10:B000A7S5AK,A1OIQJ6NXBE826,tail,1,3112,"0,14295>3112",44,9+,7,1,,control,1.5334300994873047
A1OIQJ6NXBE826:10:B000A7S5AK,A1OIQJ6NXBE826,tail,2,7428,"0,14295,3112>7428",5,5-8,2,0,,ineligible,1.4508838653564453
A1OIQJ6NXBE826:10:B000A7S5AK,A1OIQJ6NXBE826,tail,5,536,"0,14295,3112,7428,15765,82>536",2,2,1,0,,ineligible,5.89300537109375
A1OQX81M4BVVPT:1:B00005BHNO,A1OQX81M4BVVPT,tail,0,387,0>387,30,9+,234,1,,control,-1.5714454650878906
A1OQX81M4BVVPT:1:B00005BHNO,A1OQX81M4BVVPT,tail,1,2608,"0,387>2608",24,9+,23,1,,control,-1.2786407470703125
A1OQX81M4BVVPT:1:B00005BHNO,A1OQX81M4BVVPT,tail,2,11325,"0,387,2608>11325",16,9+,2,0,,ineligible,-1.1719741821289062
A1OQX81M4BVVPT:1:B00005BHNO,A1OQX81M4BVVPT,tail,3,9782,"0,387,2608,11325>9782",2,2,1,0,,ineligible,4.484111785888672
A1OZRZCVFONZ7P:3:B0015AM26E,A1OZRZCVFONZ7P,head,0,2244,0>2244,30,9+,345,1,,control,-1.3321876525878906
A1OZRZCVFONZ7P:3:B0015AM26E,A1OZRZCVFONZ7P,head,1,151,"0,2244>151",29,9+,46,1,,control,2.274608612060547
A1OZRZCVFONZ7P:3:B0015AM26E,A1OZRZCVFONZ7P,head,2,1035,"0,2244,151>1035",38,9+,2,0,,ineligible,1.0579948425292969
A1OZRZCVFONZ7P:3:B0015AM26E,A1OZRZCVFONZ7P,head,3,2472,"0,2244,151,1035>2472",2,2,1,0,,ineligible,3.3653221130371094
A1P00XS758WUWK:1:B0015KVAEE,A1P00XS758WUWK,head,0,467,0>467,30,9+,1159,1,,control,-1.9327430725097656
A1P00XS758WUWK:1:B0015KVAEE,A1P00XS758WUWK,head,1,895,"0,467>895",24,9+,195,1,,control,-0.9509201049804688
A1P00XS758WUWK:1:B0015KVAEE,A1P00XS758WUWK,head,2,6103,"0,467,895>6103",74,9+,1,0,,ineligible,-0.2204570770263672
A1P354IBQL8838:3:B0008FUCY6,A1P354IBQL8838,tail,0,14527,0>14527,30,9+,388,1,,control,1.1636734008789062
A1P354IBQL8838:3:B0008FUCY6,A1P354IBQL8838,tail,1,1370,"0,14527>1370",19,9+,50,1,,control,2.043987274169922
A1P354IBQL8838:3:B0008FUCY6,A1P354IBQL8838,tail,2,3874,"0,14527,1370>3874",42,9+,1,0,,ineligible,-0.757110595703125
A1P38D02SFEAOL:14:B001SOZDFO,A1P38D02SFEAOL,head,0,467,0>467,30,9+,1159,1,,control,-1.7768478393554688
A1P38D02SFEAOL:14:B001SOZDFO,A1P38D02SFEAOL,head,1,1476,"0,467>1476",24,9+,556,1,,control,0.8534698486328125
A1P38D02SFEAOL:14:B001SOZDFO,A1P38D02SFEAOL,head,2,1355,"0,467,1476>1355",186,9+,3,1,,control,-2.996784210205078
A1P38D02SFEAOL:14:B001SOZDFO,A1P38D02SFEAOL,head,3,3819,"0,467,1476,1355>3819",3,3-4,1,0,,ineligible,3.2583560943603516
A1PA2K3GMGIE5V:4:B000FS70QE,A1PA2K3GMGIE5V,head,0,2341,0>2341,30,9+,490,1,,control,0.20032501220703125
A1PA2K3GMGIE5V:4:B000FS70QE,A1PA2K3GMGIE5V,head,1,9062,"0,2341>9062",23,9+,123,1,,control,3.825428009033203
A1PA2K3GMGIE5V:4:B000FS70QE,A1PA2K3GMGIE5V,head,2,26806,"0,2341,9062>26806",71,9+,5,1,,control,-0.895538330078125
A1PA2K3GMGIE5V:4:B000FS70QE,A1PA2K3GMGIE5V,head,3,15599,"0,2341,9062,26806>15599",2,2,1,0,,ineligible,-0.1825084686279297
A1PBLFIRAZII1F:1:B001D0C70C,A1PBLFIRAZII1F,head,0,1871,0>1871,30,9+,482,1,,control,0.4172019958496094
A1PBLFIRAZII1F:1:B001D0C70C,A1PBLFIRAZII1F,head,1,8719,"0,1871>8719",29,9+,45,1,,control,-0.5802879333496094
A1PBLFIRAZII1F:1:B001D0C70C,A1PBLFIRAZII1F,head,2,14460,"0,1871,8719>14460",31,9+,1,0,,ineligible,-0.5474414825439453
A1PE07FDHM05I7:2:B004VYVR1M,A1PE07FDHM05I7,tail,0,2948,0>2948,30,9+,297,1,,control,-1.4355278015136719
A1PE07FDHM05I7:2:B004VYVR1M,A1PE07FDHM05I7,tail,1,67,"0,2948>67",27,9+,17,1,,control,-1.6597633361816406
A1PE07FDHM05I7:2:B004VYVR1M,A1PE07FDHM05I7,tail,2,2816,"0,2948,67>2816",11,9+,4,1,,control,2.199557304382324
A1PE07FDHM05I7:2:B004VYVR1M,A1PE07FDHM05I7,tail,3,4061,"0,2948,67,2816>4061",2,2,1,0,,ineligible,0.9575645923614502
A1PI8VBCXXSGC7:1:B002DHC6FA,A1PI8VBCXXSGC7,head,0,11109,0>11109,30,9+,320,1,,control,-3.2761306762695312
A1PI8VBCXXSGC7:1:B002DHC6FA,A1PI8VBCXXSGC7,head,1,5449,"0,11109>5449",27,9+,20,1,,control,0.4087409973144531
A1PI8VBCXXSGC7:1:B002DHC6FA,A1PI8VBCXXSGC7,head,2,4310,"0,11109,5449>4310",20,9+,1,0,,ineligible,2.8886146545410156
A1PQH2Q3HATCT4:2:B001KPQ7K6,A1PQH2Q3HATCT4,tail,0,2100,0>2100,30,9+,1270,1,,control,-1.6821327209472656
A1PQH2Q3HATCT4:2:B001KPQ7K6,A1PQH2Q3HATCT4,tail,1,11925,"0,2100>11925",31,9+,96,1,,control,2.085796356201172
A1PQH2Q3HATCT4:2:B001KPQ7K6,A1PQH2Q3HATCT4,tail,2,3944,"0,2100,11925>3944",53,9+,1,0,,ineligible,3.786569595336914
A1PSOVIQK992SV:12:B0028SZ9X0,A1PSOVIQK992SV,tail,0,467,0>467,30,9+,1159,1,,control,2.661701202392578
A1PSOVIQK992SV:12:B0028SZ9X0,A1PSOVIQK992SV,tail,1,1476,"0,467>1476",24,9+,556,1,,control,0.9871444702148438
A1PSOVIQK992SV:12:B0028SZ9X0,A1PSOVIQK992SV,tail,2,22645,"0,467,1476>22645",186,9+,2,0,,ineligible,-4.614971160888672
A1PSOVIQK992SV:12:B0028SZ9X0,A1PSOVIQK992SV,tail,3,3458,"0,467,1476,22645>3458",2,2,1,0,,ineligible,4.0109148025512695
A1PX1X3FCQWDL3:2:B0000663PZ,A1PX1X3FCQWDL3,tail,0,2100,0>2100,30,9+,1270,1,,control,-1.1002311706542969
A1PX1X3FCQWDL3:2:B0000663PZ,A1PX1X3FCQWDL3,tail,1,11925,"0,2100>11925",31,9+,96,1,,control,-0.9153518676757812
A1PX1X3FCQWDL3:2:B0000663PZ,A1PX1X3FCQWDL3,tail,2,24715,"0,2100,11925>24715",53,9+,1,0,,ineligible,-1.6384754180908203
A1PZO13IAKZRQ5:6:B002BHDXY0,A1PZO13IAKZRQ5,tail,0,3127,0>3127,30,9+,700,1,,control,-1.2825241088867188
A1PZO13IAKZRQ5:6:B002BHDXY0,A1PZO13IAKZRQ5,tail,1,1483,"0,3127>1483",21,9+,12,1,,control,-2.501893997192383
A1PZO13IAKZRQ5:6:B002BHDXY0,A1PZO13IAKZRQ5,tail,2,26960,"0,3127,1483>26960",8,5-8,1,0,,ineligible,2.086923599243164
A1Q48I7K1Y6K5T:8:B00A92GJIQ,A1Q48I7K1Y6K5T,tail,0,19903,0>19903,30,9+,192,1,,control,7.4144134521484375
A1Q48I7K1Y6K5T:8:B00A92GJIQ,A1Q48I7K1Y6K5T,tail,1,9738,"0,19903>9738",23,9+,6,1,,control,-2.481822967529297
A1Q48I7K1Y6K5T:8:B00A92GJIQ,A1Q48I7K1Y6K5T,tail,2,11852,"0,19903,9738>11852",5,5-8,1,0,,ineligible,4.375209808349609
A1Q62S1E5H3Q2A:2:B000F8TANU,A1Q62S1E5H3Q2A,tail,0,740,0>740,30,9+,1209,1,,control,-0.851959228515625
A1Q62S1E5H3Q2A:2:B000F8TANU,A1Q62S1E5H3Q2A,tail,1,459,"0,740>459",53,9+,17,1,,control,-1.504974365234375
A1Q62S1E5H3Q2A:2:B000F8TANU,A1Q62S1E5H3Q2A,tail,2,3383,"0,740,459>3383",15,9+,2,0,,ineligible,2.4195022583007812
A1Q62S1E5H3Q2A:2:B000F8TANU,A1Q62S1E5H3Q2A,tail,4,158,"0,740,459,3383,2427>158",2,2,1,0,,ineligible,2.437002182006836
A1Q6MHDUPNV6P7:4:B00BIDJP2W,A1Q6MHDUPNV6P7,head,0,2244,0>2244,30,9+,345,1,,control,-3.6986732482910156
A1Q6MHDUPNV6P7:4:B00BIDJP2W,A1Q6MHDUPNV6P7,head,1,13243,"0,2244>13243",29,9+,18,2,0.008245348930358887,control,1.0047607421875
A1Q6MHDUPNV6P7:4:B00BIDJP2W,A1Q6MHDUPNV6P7,head,2,12524,"0,2244,13243>12524",16,9+,1,0,,ineligible,2.4276962280273438
A1Q98ZMHZXOYWI:1:B00BSWS4VG,A1Q98ZMHZXOYWI,tail,0,1041,0>1041,30,9+,628,1,,control,-2.6119308471679688
A1Q98ZMHZXOYWI:1:B00BSWS4VG,A1Q98ZMHZXOYWI,tail,1,5638,"0,1041>5638",27,9+,104,1,,control,1.168182373046875
A1Q98ZMHZXOYWI:1:B00BSWS4VG,A1Q98ZMHZXOYWI,tail,2,6174,"0,1041,5638>6174",63,9+,8,3,0.009796559810638428,control,-0.8349170684814453
A1Q98ZMHZXOYWI:1:B00BSWS4VG,A1Q98ZMHZXOYWI,tail,3,21341,"0,1041,5638,6174>21341",6,5-8,2,0,,ineligible,0.8747920989990234
A1Q98ZMHZXOYWI:1:B00BSWS4VG,A1Q98ZMHZXOYWI,tail,4,24719,"0,1041,5638,6174,21341>24719",2,2,1,0,,ineligible,-0.34679269790649414
A1Q9UVHD2PGCVU:33:B005VPRFRU,A1Q9UVHD2PGCVU,tail,0,740,0>740,30,9+,1209,1,,control,3.2140769958496094
A1Q9UVHD2PGCVU:33:B005VPRFRU,A1Q9UVHD2PGCVU,tail,1,28784,"0,740>28784",53,9+,21,1,,control,-3.4751510620117188
A1Q9UVHD2PGCVU:33:B005VPRFRU,A1Q9UVHD2PGCVU,tail,2,16054,"0,740,28784>16054",12,9+,3,2,0.056047677993774414,middle,6.6892805099487305
A1Q9UVHD2PGCVU:33:B005VPRFRU,A1Q9UVHD2PGCVU,tail,3,19896,"0,740,28784,16054>19896",3,3-4,1,0,,ineligible,9.37851619720459
A1QBOC76MIOJYP:7:B007U7M02C,A1QBOC76MIOJYP,head,0,14527,0>14527,30,9+,388,1,,control,-1.45770263671875
A1QBOC76MIOJYP:7:B007U7M02C,A1QBOC76MIOJYP,head,1,11773,"0,14527>11773",19,9+,8,1,,control,2.049945831298828
A1QBOC76MIOJYP:7:B007U7M02C,A1QBOC76MIOJYP,head,2,6398,"0,14527,11773>6398",7,5-8,1,0,,ineligible,2.2997312545776367
A1QIG8RJL0KF1G:1:B000GKE2N0,A1QIG8RJL0KF1G,head,0,2244,0>2244,30,9+,345,1,,control,-4.737403869628906
A1QIG8RJL0KF1G:1:B000GKE2N0,A1QIG8RJL0KF1G,head,1,151,"0,2244>151",29,9+,46,1,,control,0.49631500244140625
A1QIG8RJL0KF1G:1:B000GKE2N0,A1QIG8RJL0KF1G,head,2,8498,"0,2244,151>8498",38,9+,1,0,,ineligible,3.6121253967285156
A1QK0XCAPHIW1L:2:B00393I3IG,A1QK0XCAPHIW1L,head,0,3127,0>3127,30,9+,700,1,,control,0.0559234619140625
A1QK0XCAPHIW1L:2:B00393I3IG,A1QK0XCAPHIW1L,head,1,4223,"0,3127>4223",21,9+,49,2,0.007632195949554443,control,-1.0523452758789062
A1QK0XCAPHIW1L:2:B00393I3IG,A1QK0XCAPHIW1L,head,2,20276,"0,3127,4223>20276",37,9+,1,0,,ineligible,5.406566619873047
A1QTM7NWYL49X8:6:B00ATX7JPM,A1QTM7NWYL49X8,head,0,740,0>740,30,9+,1209,1,,control,-0.8462142944335938
A1QTM7NWYL49X8:6:B00ATX7JPM,A1QTM7NWYL49X8,head,1,90,"0,740>90",53,9+,189,1,,control,1.2623825073242188
A1QTM7NWYL49X8:6:B00ATX7JPM,A1QTM7NWYL49X8,head,2,1836,"0,740,90>1836",141,9+,1,0,,ineligible,-2.931835174560547
A1QTTHN1C54MB3:1:B000TTPEXU,A1QTTHN1C54MB3,head,0,2100,0>2100,30,9+,1270,1,,control,0.29325103759765625
A1QTTHN1C54MB3:1:B000TTPEXU,A1QTTHN1C54MB3,head,1,1073,"0,2100>1073",31,9+,199,1,,control,-0.6121253967285156
A1QTTHN1C54MB3:1:B000TTPEXU,A1QTTHN1C54MB3,head,2,6676,"0,2100,1073>6676",31,9+,4,1,,control,-0.8399391174316406
A1QTTHN1C54MB3:1:B000TTPEXU,A1QTTHN1C54MB3,head,3,8874,"0,2100,1073,6676>8874",4,3-4,1,0,,ineligible,5.475934982299805
A1QWMH66PHTJYR:6:B00000JIVS,A1QWMH66PHTJYR,head,0,740,0>740,30,9+,1209,1,,control,1.8451347351074219
A1QWMH66PHTJYR:6:B00000JIVS,A1QWMH66PHTJYR,head,1,90,"0,740>90",53,9+,189,1,,control,1.1539993286132812
A1QWMH66PHTJYR:6:B00000JIVS,A1QWMH66PHTJYR,head,2,3829,"0,740,90>3829",141,9+,2,0,,ineligible,2.774473190307617
A1QWMH66PHTJYR:6:B00000JIVS,A1QWMH66PHTJYR,head,3,16537,"0,740,90,3829>16537",2,2,1,0,,ineligible,1.7833251953125
A1QXE7OX7MSL2H:1:B002DHC6FA,A1QXE7OX7MSL2H,head,0,11109,0>11109,30,9+,320,1,,control,-3.0661964416503906
A1QXE7OX7MSL2H:1:B002DHC6FA,A1QXE7OX7MSL2H,head,1,5449,"0,11109>5449",27,9+,20,1,,control,-1.0837326049804688
A1QXE7OX7MSL2H:1:B002DHC6FA,A1QXE7OX7MSL2H,head,2,4310,"0,11109,5449>4310",20,9+,1,0,,ineligible,1.5009078979492188
A1R27Q9GNRUGQQ:2:B0050PJIPS,A1R27Q9GNRUGQQ,head,0,2100,0>2100,30,9+,1270,1,,control,1.4758033752441406
A1R27Q9GNRUGQQ:2:B0050PJIPS,A1R27Q9GNRUGQQ,head,1,671,"0,2100>671",31,9+,63,1,,control,-1.6449470520019531
A1R27Q9GNRUGQQ:2:B0050PJIPS,A1R27Q9GNRUGQQ,head,2,14406,"0,2100,671>14406",29,9+,6,2,0.006087303161621094,control,2.717317581176758
A1R27Q9GNRUGQQ:2:B0050PJIPS,A1R27Q9GNRUGQQ,head,3,1861,"0,2100,671,14406>1861",4,3-4,1,0,,ineligible,-1.052621841430664
A1R2JUOGIYH6HO:10:B004KAASWG,A1R2JUOGIYH6HO,head,0,3203,0>3203,30,9+,353,1,,control,-0.9876747131347656
A1R2JUOGIYH6HO:10:B004KAASWG,A1R2JUOGIYH6HO,head,1,4322,"0,3203>4322",28,9+,42,1,,control,0.8966331481933594
A1R2JUOGIYH6HO:10:B004KAASWG,A1R2JUOGIYH6HO,head,2,30651,"0,3203,4322>30651",39,9+,1,0,,ineligible,2.7989654541015625
A1R48YW7BSTEH8:1:B004CLZRVU,A1R48YW7BSTEH8,tail,0,387,0>387,30,9+,234,1,,control,-1.2928924560546875
A1R48YW7BSTEH8:1:B004CLZRVU,A1R48YW7BSTEH8,tail,1,7688,"0,387>7688",24,9+,5,1,,control,-2.302326202392578
A1R48YW7BSTEH8:1:B004CLZRVU,A1R48YW7BSTEH8,tail,2,1996,"0,387,7688>1996",5,5-8,1,0,,ineligible,-0.2890033721923828
A1RBEJ5UQ1RWAW:3:B001PAHGJM,A1RBEJ5UQ1RWAW,head,0,25636,0>25636,30,9+,259,1,,control,-1.8261947631835938
A1RBEJ5UQ1RWAW:3:B001PAHGJM,A1RBEJ5UQ1RWAW,head,1,14384,"0,25636>14384",27,9+,12,1,,control,-0.5102939605712891
A1RBEJ5UQ1RWAW:3:B001PAHGJM,A1RBEJ5UQ1RWAW,head,2,17439,"0,25636,14384>17439",7,5-8,4,1,,control,1.6305341720581055
A1RBEJ5UQ1RWAW:3:B001PAHGJM,A1RBEJ5UQ1RWAW,head,3,8735,"0,25636,14384,17439>8735",4,3-4,1,0,,ineligible,-0.4973573684692383
A1RULH2QPYJ2PT:4:B001UIMB0I,A1RULH2QPYJ2PT,tail,0,2100,0>2100,30,9+,1270,1,,control,1.3941154479980469
A1RULH2QPYJ2PT:4:B001UIMB0I,A1RULH2QPYJ2PT,tail,1,659,"0,2100>659",31,9+,52,1,,control,3.3566055297851562
A1RULH2QPYJ2PT:4:B001UIMB0I,A1RULH2QPYJ2PT,tail,2,6311,"0,2100,659>6311",31,9+,6,2,0.013263821601867676,control,2.461212158203125
A1RULH2QPYJ2PT:4:B001UIMB0I,A1RULH2QPYJ2PT,tail,3,5730,"0,2100,659,6311>5730",3,3-4,4,1,,control,11.666077613830566
A1RULH2QPYJ2PT:4:B001UIMB0I,A1RULH2QPYJ2PT,tail,5,536,"0,2100,659,6311,5730,26210>536",4,3-4,1,0,,ineligible,3.7275562286376953
A1RVXZ3K4XL2S2:6:B00519PJTW,A1RVXZ3K4XL2S2,tail,0,2100,0>2100,30,9+,1270,1,,control,-3.077686309814453
A1RVXZ3K4XL2S2:6:B00519PJTW,A1RVXZ3K4XL2S2,tail,1,1088,"0,2100>1088",31,9+,214,5,0.0044814348220825195,control,0.9167594909667969
A1RVXZ3K4XL2S2:6:B00519PJTW,A1RVXZ3K4XL2S2,tail,2,4471,"0,2100,1088>4471",28,9+,25,1,,control,0.8199176788330078
A1RVXZ3K4XL2S2:6:B00519PJTW,A1RVXZ3K4XL2S2,tail,3,11662,"0,2100,1088,4471>11662",23,9+,1,0,,ineligible,1.3469972610473633
A1S0YN4J8R30TN:1:B0001YNLLK,A1S0YN4J8R30TN,head,0,2341,0>2341,30,9+,490,1,,control,-1.0215530395507812
A1S0YN4J8R30TN:1:B0001YNLLK,A1S0YN4J8R30TN,head,1,10224,"0,2341>10224",23,9+,42,2,0.003073394298553467,control,-0.038944244384765625
A1S0YN4J8R30TN:1:B0001YNLLK,A1S0YN4J8R30TN,head,2,13258,"0,2341,10224>13258",37,9+,2,0,,ineligible,0.2626838684082031
A1S0YN4J8R30TN:1:B0001YNLLK,A1S0YN4J8R30TN,head,5,632,"0,2341,10224,13258,31412,21332>632",2,2,1,0,,ineligible,1.164708137512207
A1S1IP62GI71D0:4:B00A8UT558,A1S1IP62GI71D0,head,0,19903,0>19903,30,9+,192,1,,control,-5.912761688232422
A1S1IP62GI71D0:4:B00A8UT558,A1S1IP62GI71D0,head,1,7326,"0,19903>7326",23,9+,2,0,,ineligible,-0.9842033386230469
A1S1IP62GI71D0:4:B00A8UT558,A1S1IP62GI71D0,head,2,4045,"0,19903,7326>4045",2,2,1,0,,ineligible,5.5127105712890625
A1S3RUN3SAKLES:2:B000ZZZ7RQ,A1S3RUN3SAKLES,tail,0,17582,0>17582,30,9+,408,1,,control,-1.526214599609375
A1S3RUN3SAKLES:2:B000ZZZ7RQ,A1S3RUN3SAKLES,tail,1,8553,"0,17582>8553",24,9+,31,2,0.006439208984375,control,1.5625572204589844
A1S3RUN3SAKLES:2:B000ZZZ7RQ,A1S3RUN3SAKLES,tail,2,12057,"0,17582,8553>12057",23,9+,1,0,,ineligible,-0.7169742584228516
A1S52XH2CS4Y26:1:B003I85V00,A1S52XH2CS4Y26,head,0,17582,0>17582,30,9+,408,1,,control,-1.5767097473144531
A1S52XH2CS4Y26:1:B003I85V00,A1S52XH2CS4Y26,head,1,4836,"0,17582>4836",24,9+,7,1,,control,0.2254638671875
